"VIV_SEL","TLOC","EST_DIS","UPM_DIS","P1_1","P1_2","UPM","FACTOR"
10,4,11,664,9,1,2560348,4714
11,4,11,664,7,1,2560348,4714
12,4,11,664,2,1,2560348,4714
13,4,11,664,10,1,2560348,4714
14,4,11,664,4,1,2560348,4714
15,4,11,664,5,1,2560348,4714
16,4,11,664,8,1,2560348,4714
17,4,11,664,3,1,2560348,4714
18,4,11,664,5,1,2560348,4714
19,4,11,664,4,1,2560348,4714
2,1,2,665,3,1,2600308,5554
4,1,2,665,3,1,2600308,5554
5,1,2,665,2,1,2600308,5554
2,1,1,666,3,1,2601432,10293
3,1,1,666,1,1,2601432,10293
4,1,1,666,3,1,2601432,10293
5,1,1,666,5,1,2601432,10293
1,1,3,667,1,1,2601542,5557
2,1,3,667,3,1,2601542,5557
5,1,3,667,2,1,2601542,5557
1,1,3,668,1,1,2601675,6159
2,1,3,668,3,1,2601675,6159
3,1,3,668,4,1,2601675,6159
4,1,3,668,5,1,2601675,6159
5,1,3,668,3,1,2601675,6159
1,1,4,669,2,1,2602016,6413
2,1,4,669,3,1,2602016,6413
3,1,4,669,1,1,2602016,6413
4,1,4,669,3,1,2602016,6413
5,1,4,669,3,1,2602016,6413
1,1,3,670,2,1,2602359,5633
2,1,3,670,1,1,2602359,5633
3,1,3,670,7,1,2602359,5633
4,1,3,670,2,1,2602359,5633
1,1,3,671,2,1,2602406,5776
2,1,3,671,2,1,2602406,5776
3,1,3,671,3,1,2602406,5776
4,1,3,671,2,1,2602406,5776
5,1,3,671,5,1,2602406,5776
2,1,3,672,5,1,2602478,6192
3,1,3,672,3,1,2602478,6192
4,1,3,672,2,1,2602478,6192
5,1,3,672,4,1,2602478,6192
1,1,3,673,3,1,2602631,5853
2,1,3,673,1,1,2602631,5853
3,1,3,673,2,1,2602631,5853
4,1,3,673,4,1,2602631,5853
5,1,3,673,2,1,2602631,5853
2,1,3,674,2,1,2602652,6435
3,1,3,674,2,1,2602652,6435
4,1,3,674,1,1,2602652,6435
1,1,3,675,4,1,2602907,5470
2,1,3,675,3,1,2602907,5470
3,1,3,675,3,1,2602907,5470
4,1,3,675,3,1,2602907,5470
5,1,3,675,4,1,2602907,5470
1,1,3,676,2,1,2603010,5884
2,1,3,676,3,1,2603010,5884
3,1,3,676,3,1,2603010,5884
4,1,3,676,5,1,2603010,5884
5,1,3,676,2,1,2603010,5884
1,1,2,677,2,1,2603041,5796
2,1,2,677,2,1,2603041,5796
3,1,2,677,3,1,2603041,5796
4,1,2,677,3,1,2603041,5796
5,1,2,677,3,1,2603041,5796
1,1,4,678,3,1,2603262,6317
2,1,4,678,1,1,2603262,6317
3,1,4,678,4,1,2603262,6317
4,1,4,678,4,1,2603262,6317
1,1,4,679,4,1,2603274,6031
2,1,4,679,4,1,2603274,6031
3,1,4,679,1,1,2603274,6031
4,1,4,679,2,1,2603274,6031
5,1,4,679,4,1,2603274,6031
1,1,4,680,5,1,2603344,6033
2,1,4,680,5,1,2603344,6033
4,1,4,680,6,1,2603344,6033
5,1,4,680,2,1,2603344,6033
1,1,2,681,7,1,2603425,7029
2,1,2,681,2,1,2603425,7029
3,1,2,681,2,1,2603425,7029
4,1,2,681,6,1,2603425,7029
5,1,2,681,2,1,2603425,7029
1,1,2,682,2,1,2603471,9035
2,1,2,682,3,1,2603471,9035
3,1,2,682,3,1,2603471,9035
4,1,2,682,1,1,2603471,9035
5,1,2,682,3,1,2603471,9035
1,1,2,683,3,1,2604190,4936
2,1,2,683,2,2,2604190,4936
3,1,2,683,1,1,2604190,4936
4,1,2,683,4,1,2604190,4936
5,1,2,683,2,1,2604190,4936
1,1,2,684,5,1,2605129,6340
2,1,2,684,5,1,2605129,6340
3,1,2,684,5,1,2605129,6340
4,1,2,684,3,1,2605129,6340
2,2,6,685,2,1,2605854,8040
3,2,6,685,2,1,2605854,8040
4,2,6,685,5,1,2605854,8040
5,2,6,685,1,1,2605854,8040
6,2,6,685,1,1,2605854,8040
9,2,6,685,1,1,2605854,8040
11,2,6,685,3,1,2605854,8040
15,2,6,685,1,1,2605854,8040
16,2,6,685,1,1,2605854,8040
17,2,6,685,4,1,2605854,8040
19,2,6,685,2,1,2605854,8040
20,2,6,685,4,1,2605854,8040
1,2,5,686,3,1,2606003,4813
2,2,5,686,4,1,2606003,4813
3,2,5,686,6,1,2606003,4813
4,2,5,686,2,1,2606003,4813
5,2,5,686,3,1,2606003,4813
6,2,5,686,5,1,2606003,4813
7,2,5,686,4,1,2606003,4813
8,2,5,686,5,1,2606003,4813
9,2,5,686,3,1,2606003,4813
10,2,5,686,4,1,2606003,4813
11,2,5,686,4,1,2606003,4813
12,2,5,686,5,1,2606003,4813
13,2,5,686,3,1,2606003,4813
14,2,5,686,5,1,2606003,4813
15,2,5,686,7,1,2606003,4813
16,2,5,686,2,1,2606003,4813
18,2,5,686,2,1,2606003,4813
19,2,5,686,4,1,2606003,4813
20,2,5,686,4,1,2606003,4813
1,3,9,687,3,1,2606574,4020
2,3,9,687,2,1,2606574,4020
3,3,9,687,5,1,2606574,4020
5,3,9,687,2,1,2606574,4020
6,3,9,687,2,1,2606574,4020
7,3,9,687,1,1,2606574,4020
8,3,9,687,6,1,2606574,4020
9,3,9,687,5,1,2606574,4020
10,3,9,687,1,1,2606574,4020
11,3,9,687,6,1,2606574,4020
12,3,9,687,4,1,2606574,4020
13,3,9,687,1,1,2606574,4020
14,3,9,687,7,1,2606574,4020
16,3,9,687,3,1,2606574,4020
20,3,9,687,5,1,2606574,4020
2,4,12,688,2,1,2660514,4211
3,4,12,688,5,1,2660514,4211
4,4,12,688,4,1,2660514,4211
5,4,12,688,4,1,2660514,4211
6,4,12,688,2,1,2660514,4211
7,4,12,688,3,1,2660514,4211
8,4,12,688,5,1,2660514,4211
9,4,12,688,1,1,2660514,4211
10,4,12,688,2,1,2660514,4211
12,4,12,688,4,1,2660514,4211
13,4,12,688,5,1,2660514,4211
14,4,12,688,1,1,2660514,4211
15,4,12,688,4,1,2660514,4211
16,4,12,688,2,1,2660514,4211
17,4,12,688,4,1,2660514,4211
18,4,12,688,5,1,2660514,4211
19,4,12,688,6,1,2660514,4211
20,4,12,688,5,1,2660514,4211
1,4,11,689,6,1,2660517,4800
2,4,11,689,5,1,2660517,4800
4,4,11,689,3,1,2660517,4800
5,4,11,689,5,1,2660517,4800
6,4,11,689,5,1,2660517,4800
7,4,11,689,3,1,2660517,4800
8,4,11,689,5,1,2660517,4800
9,4,11,689,9,1,2660517,4800
10,4,11,689,4,1,2660517,4800
11,4,11,689,4,1,2660517,4800
13,4,11,689,5,1,2660517,4800
15,4,11,689,3,1,2660517,4800
16,4,11,689,3,1,2660517,4800
18,4,11,689,2,1,2660517,4800
19,4,11,689,5,1,2660517,4800
1,1,3,690,4,1,2700198,5582
2,1,3,690,3,1,2700198,5582
3,1,3,690,4,1,2700198,5582
4,1,3,690,2,1,2700198,5582
5,1,3,690,1,1,2700198,5582
1,1,2,691,3,1,2700278,5226
2,1,2,691,4,1,2700278,5226
3,1,2,691,4,1,2700278,5226
1,1,2,692,5,1,2700288,3572
2,1,2,692,2,1,2700288,3572
3,1,2,692,3,1,2700288,3572
5,1,2,692,4,1,2700288,3572
1,1,2,693,2,1,2700375,4957
2,1,2,693,4,1,2700375,4957
3,1,2,693,2,1,2700375,4957
4,1,2,693,11,2,2700375,4957
5,1,2,693,7,1,2700375,4957
1,1,3,694,2,1,2700465,5784
2,1,3,694,1,1,2700465,5784
3,1,3,694,4,1,2700465,5784
4,1,3,694,1,1,2700465,5784
5,1,3,694,3,1,2700465,5784
1,1,2,695,5,1,2700488,4760
4,1,2,695,5,1,2700488,4760
5,1,2,695,3,1,2700488,4760
1,1,2,696,4,1,2700559,5819
2,1,2,696,4,1,2700559,5819
3,1,2,696,1,1,2700559,5819
5,1,2,696,3,1,2700559,5819
1,1,2,697,3,1,2700591,4917
2,1,2,697,2,2,2700591,4917
3,1,2,697,5,1,2700591,4917
4,1,2,697,4,1,2700591,4917
5,1,2,697,1,1,2700591,4917
1,1,3,698,4,1,2700600,5624
2,1,3,698,6,1,2700600,5624
3,1,3,698,3,1,2700600,5624
4,1,3,698,5,1,2700600,5624
5,1,3,698,3,1,2700600,5624
1,1,2,699,6,1,2700696,7343
2,1,2,699,5,1,2700696,7343
3,1,2,699,4,1,2700696,7343
5,1,2,699,2,1,2700696,7343
2,1,4,700,6,1,2700705,5860
4,1,4,700,3,1,2700705,5860
5,1,4,700,3,1,2700705,5860
1,1,4,701,6,1,2700843,6409
2,1,4,701,4,1,2700843,6409
3,1,4,701,5,1,2700843,6409
4,1,4,701,7,1,2700843,6409
5,1,4,701,1,1,2700843,6409
1,2,5,702,5,2,2700861,4054
3,2,5,702,4,1,2700861,4054
5,2,5,702,4,1,2700861,4054
6,2,5,702,5,1,2700861,4054
7,2,5,702,3,1,2700861,4054
8,2,5,702,3,1,2700861,4054
9,2,5,702,3,1,2700861,4054
10,2,5,702,1,1,2700861,4054
11,2,5,702,4,1,2700861,4054
13,2,5,702,1,1,2700861,4054
14,2,5,702,4,1,2700861,4054
15,2,5,702,4,1,2700861,4054
16,2,5,702,4,1,2700861,4054
17,2,5,702,3,1,2700861,4054
18,2,5,702,5,1,2700861,4054
19,2,5,702,3,1,2700861,4054
20,2,5,702,4,1,2700861,4054
1,2,5,703,1,1,2700904,4323
3,2,5,703,3,1,2700904,4323
4,2,5,703,5,1,2700904,4323
6,2,5,703,2,1,2700904,4323
8,2,5,703,5,1,2700904,4323
9,2,5,703,8,2,2700904,4323
10,2,5,703,3,1,2700904,4323
11,2,5,703,1,1,2700904,4323
12,2,5,703,2,1,2700904,4323
13,2,5,703,3,1,2700904,4323
14,2,5,703,6,1,2700904,4323
15,2,5,703,2,1,2700904,4323
16,2,5,703,4,1,2700904,4323
17,2,5,703,4,1,2700904,4323
18,2,5,703,3,1,2700904,4323
20,2,5,703,3,1,2700904,4323
1,3,9,704,2,1,2701597,3926
2,3,9,704,4,1,2701597,3926
3,3,9,704,3,1,2701597,3926
5,3,9,704,3,1,2701597,3926
6,3,9,704,4,2,2701597,3926
7,3,9,704,4,1,2701597,3926
8,3,9,704,4,1,2701597,3926
10,3,9,704,1,1,2701597,3926
11,3,9,704,2,1,2701597,3926
12,3,9,704,2,1,2701597,3926
13,3,9,704,4,1,2701597,3926
14,3,9,704,5,2,2701597,3926
15,3,9,704,5,1,2701597,3926
16,3,9,704,3,1,2701597,3926
17,3,9,704,3,1,2701597,3926
18,3,9,704,2,1,2701597,3926
19,3,9,704,1,1,2701597,3926
1,3,9,705,4,1,2701750,3327
2,3,9,705,2,1,2701750,3327
3,3,9,705,2,1,2701750,3327
5,3,9,705,5,1,2701750,3327
6,3,9,705,6,1,2701750,3327
7,3,9,705,5,1,2701750,3327
9,3,9,705,3,1,2701750,3327
10,3,9,705,4,1,2701750,3327
11,3,9,705,2,1,2701750,3327
12,3,9,705,5,1,2701750,3327
13,3,9,705,3,1,2701750,3327
14,3,9,705,6,1,2701750,3327
15,3,9,705,2,1,2701750,3327
16,3,9,705,5,1,2701750,3327
17,3,9,705,2,1,2701750,3327
18,3,9,705,6,1,2701750,3327
19,3,9,705,8,1,2701750,3327
1,4,12,706,4,1,2760101,4455
2,4,12,706,5,1,2760101,4455
3,4,12,706,3,1,2760101,4455
4,4,12,706,4,1,2760101,4455
5,4,12,706,3,1,2760101,4455
6,4,12,706,5,1,2760101,4455
7,4,12,706,4,1,2760101,4455
8,4,12,706,3,1,2760101,4455
9,4,12,706,2,1,2760101,4455
10,4,12,706,2,1,2760101,4455
11,4,12,706,8,2,2760101,4455
12,4,12,706,4,1,2760101,4455
13,4,12,706,4,1,2760101,4455
14,4,12,706,3,1,2760101,4455
15,4,12,706,3,1,2760101,4455
16,4,12,706,2,1,2760101,4455
17,4,12,706,4,1,2760101,4455
18,4,12,706,3,1,2760101,4455
19,4,12,706,3,1,2760101,4455
1,4,11,707,2,1,2760866,4440
2,4,11,707,2,1,2760866,4440
4,4,11,707,8,1,2760866,4440
5,4,11,707,4,1,2760866,4440
6,4,11,707,7,1,2760866,4440
7,4,11,707,6,1,2760866,4440
8,4,11,707,1,1,2760866,4440
9,4,11,707,2,1,2760866,4440
10,4,11,707,2,1,2760866,4440
11,4,11,707,4,1,2760866,4440
12,4,11,707,5,1,2760866,4440
13,4,11,707,4,1,2760866,4440
14,4,11,707,4,1,2760866,4440
15,4,11,707,4,1,2760866,4440
16,4,11,707,3,1,2760866,4440
18,4,11,707,3,1,2760866,4440
19,4,11,707,5,1,2760866,4440
2,4,11,708,3,1,2761026,5167
3,4,11,708,3,1,2761026,5167
4,4,11,708,5,1,2761026,5167
5,4,11,708,2,1,2761026,5167
6,4,11,708,4,1,2761026,5167
7,4,11,708,6,1,2761026,5167
8,4,11,708,5,1,2761026,5167
9,4,11,708,4,1,2761026,5167
10,4,11,708,3,1,2761026,5167
11,4,11,708,2,1,2761026,5167
12,4,11,708,4,1,2761026,5167
13,4,11,708,4,1,2761026,5167
14,4,11,708,4,1,2761026,5167
16,4,11,708,5,1,2761026,5167
18,4,11,708,4,1,2761026,5167
19,4,11,708,3,1,2761026,5167
20,4,11,708,3,1,2761026,5167
1,1,2,709,3,1,2800100,5004
2,1,2,709,4,1,2800100,5004
3,1,2,709,5,1,2800100,5004
4,1,2,709,4,1,2800100,5004
5,1,2,709,3,1,2800100,5004
1,1,2,710,4,1,2800360,4638
2,1,2,710,2,1,2800360,4638
3,1,2,710,4,1,2800360,4638
4,1,2,710,4,1,2800360,4638
5,1,2,710,4,1,2800360,4638
1,1,2,711,3,1,2800377,3120
2,1,2,711,2,1,2800377,3120
3,1,2,711,3,1,2800377,3120
4,1,2,711,3,1,2800377,3120
5,1,2,711,3,1,2800377,3120
1,1,4,712,2,1,2800488,7140
2,1,4,712,3,1,2800488,7140
3,1,4,712,5,1,2800488,7140
4,1,4,712,1,1,2800488,7140
1,1,3,713,4,1,2800645,6975
3,1,3,713,1,1,2800645,6975
5,1,3,713,3,1,2800645,6975
1,1,3,714,5,1,2800783,6036
2,1,3,714,3,1,2800783,6036
3,1,3,714,3,1,2800783,6036
2,1,1,715,3,1,2800833,5858
3,1,1,715,5,1,2800833,5858
4,1,1,715,2,1,2800833,5858
5,1,1,715,3,1,2800833,5858
2,1,2,716,5,1,2800924,6129
3,1,2,716,2,1,2800924,6129
4,1,2,716,6,1,2800924,6129
5,1,2,716,5,1,2800924,6129
1,1,3,717,1,1,2801338,4907
3,1,3,717,3,1,2801338,4907
4,1,3,717,3,1,2801338,4907
5,1,3,717,4,1,2801338,4907
1,1,2,718,4,1,2801459,6015
5,1,2,718,4,1,2801459,6015
3,1,2,719,2,1,2802020,5994
4,1,2,719,1,1,2802020,5994
4,1,3,720,3,1,2803962,5455
5,1,3,720,4,1,2803962,5455
3,1,3,721,2,1,2804020,5741
4,1,3,721,3,1,2804020,5741
5,1,3,721,3,1,2804020,5741
1,1,2,722,5,1,2804321,6255
2,1,2,722,5,1,2804321,6255
3,1,2,722,6,1,2804321,6255
4,1,2,722,4,1,2804321,6255
3,1,3,723,1,1,2804349,6821
4,1,3,723,2,1,2804349,6821
5,1,3,723,4,1,2804349,6821
1,1,2,724,2,1,2805161,5496
2,1,2,724,1,1,2805161,5496
3,1,2,724,4,1,2805161,5496
4,1,2,724,1,1,2805161,5496
5,1,2,724,4,1,2805161,5496
1,1,4,725,3,1,2805477,6422
3,1,4,725,6,1,2805477,6422
1,1,2,726,2,1,2805550,4658
2,1,2,726,2,1,2805550,4658
4,1,2,726,5,1,2805550,4658
2,1,2,727,1,1,2805764,5630
3,1,2,727,8,1,2805764,5630
4,1,2,727,3,1,2805764,5630
1,1,2,728,4,1,2805770,6332
3,1,2,728,5,1,2805770,6332
5,1,2,728,4,1,2805770,6332
1,1,2,729,1,1,2805814,6641
2,1,2,729,5,1,2805814,6641
3,1,2,729,4,1,2805814,6641
4,1,2,729,2,1,2805814,6641
5,1,2,729,4,1,2805814,6641
1,1,2,730,3,1,2805823,6831
2,1,2,730,3,1,2805823,6831
4,1,2,730,3,1,2805823,6831
5,1,2,730,4,1,2805823,6831
1,1,2,731,5,1,2805855,6701
2,1,2,731,3,1,2805855,6701
3,1,2,731,1,1,2805855,6701
4,1,2,731,1,1,2805855,6701
5,1,2,731,5,1,2805855,6701
1,1,3,732,2,1,2805919,5547
2,1,3,732,4,1,2805919,5547
3,1,3,732,1,1,2805919,5547
4,1,3,732,4,1,2805919,5547
5,1,3,732,2,1,2805919,5547
1,1,3,733,1,1,2806043,5487
2,1,3,733,3,1,2806043,5487
3,1,3,733,3,1,2806043,5487
5,1,3,733,4,1,2806043,5487
1,1,2,734,2,1,2806047,4508
3,1,2,734,2,1,2806047,4508
4,1,2,734,3,1,2806047,4508
5,1,2,734,2,1,2806047,4508
1,1,2,735,4,1,2806084,5592
2,1,2,735,2,1,2806084,5592
4,1,2,735,4,1,2806084,5592
5,1,2,735,4,1,2806084,5592
1,1,3,736,6,1,2806104,7391
3,1,3,736,2,1,2806104,7391
3,1,4,737,4,1,2806119,8607
4,1,4,737,2,1,2806119,8607
5,1,4,737,2,1,2806119,8607
1,1,4,738,2,1,2806176,5893
2,1,4,738,5,1,2806176,5893
3,1,4,738,4,1,2806176,5893
1,1,3,739,3,1,2806839,5487
2,1,3,739,6,1,2806839,5487
3,1,3,739,4,1,2806839,5487
4,1,3,739,4,1,2806839,5487
1,1,2,740,4,1,2806857,6528
2,1,2,740,4,1,2806857,6528
3,1,2,740,5,1,2806857,6528
4,1,2,740,4,1,2806857,6528
5,1,2,740,4,1,2806857,6528
2,2,5,741,2,1,2807471,5039
3,2,5,741,3,1,2807471,5039
4,2,5,741,1,1,2807471,5039
5,2,5,741,3,1,2807471,5039
8,2,5,741,2,1,2807471,5039
9,2,5,741,4,1,2807471,5039
10,2,5,741,4,1,2807471,5039
11,2,5,741,5,1,2807471,5039
18,2,5,741,1,1,2807471,5039
1,3,9,742,3,1,2808361,4637
2,3,9,742,3,1,2808361,4637
3,3,9,742,2,1,2808361,4637
4,3,9,742,6,1,2808361,4637
5,3,9,742,2,1,2808361,4637
6,3,9,742,3,1,2808361,4637
7,3,9,742,2,1,2808361,4637
8,3,9,742,4,1,2808361,4637
9,3,9,742,4,1,2808361,4637
11,3,9,742,2,1,2808361,4637
13,3,9,742,3,1,2808361,4637
14,3,9,742,3,1,2808361,4637
16,3,9,742,4,1,2808361,4637
17,3,9,742,4,1,2808361,4637
19,3,9,742,2,1,2808361,4637
20,3,9,742,2,1,2808361,4637
1,4,12,743,5,1,2860062,4407
2,4,12,743,3,1,2860062,4407
3,4,12,743,4,1,2860062,4407
4,4,12,743,4,1,2860062,4407
5,4,12,743,6,1,2860062,4407
6,4,12,743,6,1,2860062,4407
8,4,12,743,1,1,2860062,4407
9,4,12,743,1,1,2860062,4407
10,4,12,743,3,1,2860062,4407
11,4,12,743,1,1,2860062,4407
12,4,12,743,1,1,2860062,4407
13,4,12,743,6,1,2860062,4407
15,4,12,743,4,1,2860062,4407
16,4,12,743,3,1,2860062,4407
17,4,12,743,2,1,2860062,4407
18,4,12,743,5,1,2860062,4407
19,4,12,743,4,1,2860062,4407
20,4,12,743,2,1,2860062,4407
1,4,11,744,2,1,2860515,4934
2,4,11,744,7,1,2860515,4934
3,4,11,744,3,1,2860515,4934
4,4,11,744,8,1,2860515,4934
5,4,11,744,4,1,2860515,4934
6,4,11,744,6,1,2860515,4934
7,4,11,744,6,2,2860515,4934
8,4,11,744,4,1,2860515,4934
9,4,11,744,6,1,2860515,4934
11,4,11,744,8,1,2860515,4934
13,4,11,744,1,1,2860515,4934
14,4,11,744,9,1,2860515,4934
15,4,11,744,2,1,2860515,4934
16,4,11,744,4,1,2860515,4934
17,4,11,744,5,1,2860515,4934
18,4,11,744,4,1,2860515,4934
19,4,11,744,7,1,2860515,4934
1,2,6,745,4,1,2900017,9790
2,2,6,745,1,1,2900017,9790
3,2,6,745,2,1,2900017,9790
4,2,6,745,4,1,2900017,9790
5,2,6,745,1,1,2900017,9790
1,2,6,746,3,1,2900110,7900
2,2,6,746,3,1,2900110,7900
3,2,6,746,7,1,2900110,7900
4,2,6,746,5,1,2900110,7900
5,2,6,746,6,1,2900110,7900
1,2,6,747,7,1,2900134,7918
2,2,6,747,4,1,2900134,7918
3,2,6,747,4,1,2900134,7918
5,2,6,747,6,1,2900134,7918
1,2,5,748,4,1,2900147,4794
2,2,5,748,2,1,2900147,4794
3,2,5,748,7,1,2900147,4794
4,2,5,748,3,1,2900147,4794
5,2,5,748,6,1,2900147,4794
6,2,5,748,10,1,2900147,4794
7,2,5,748,5,1,2900147,4794
9,2,5,748,3,1,2900147,4794
10,2,5,748,5,1,2900147,4794
11,2,5,748,2,1,2900147,4794
13,2,5,748,4,1,2900147,4794
15,2,5,748,4,1,2900147,4794
16,2,5,748,8,1,2900147,4794
17,2,5,748,6,1,2900147,4794
18,2,5,748,10,1,2900147,4794
19,2,5,748,3,1,2900147,4794
20,2,5,748,4,1,2900147,4794
1,2,5,749,7,2,2900155,5188
3,2,5,749,1,1,2900155,5188
4,2,5,749,6,1,2900155,5188
5,2,5,749,5,1,2900155,5188
7,2,5,749,3,1,2900155,5188
9,2,5,749,3,1,2900155,5188
10,2,5,749,4,1,2900155,5188
11,2,5,749,4,1,2900155,5188
12,2,5,749,4,1,2900155,5188
13,2,5,749,1,1,2900155,5188
14,2,5,749,2,1,2900155,5188
16,2,5,749,4,1,2900155,5188
17,2,5,749,1,1,2900155,5188
18,2,5,749,3,1,2900155,5188
20,2,5,749,2,1,2900155,5188
2,2,5,750,2,1,2900162,5086
3,2,5,750,3,1,2900162,5086
4,2,5,750,5,1,2900162,5086
5,2,5,750,4,1,2900162,5086
6,2,5,750,1,1,2900162,5086
7,2,5,750,11,2,2900162,5086
8,2,5,750,2,1,2900162,5086
9,2,5,750,6,2,2900162,5086
10,2,5,750,4,1,2900162,5086
12,2,5,750,4,1,2900162,5086
13,2,5,750,7,1,2900162,5086
14,2,5,750,2,1,2900162,5086
15,2,5,750,5,1,2900162,5086
16,2,5,750,4,1,2900162,5086
17,2,5,750,3,1,2900162,5086
18,2,5,750,3,1,2900162,5086
19,2,5,750,3,1,2900162,5086
1,2,6,751,4,1,2900221,8577
2,2,6,751,8,1,2900221,8577
3,2,6,751,5,1,2900221,8577
4,2,6,751,4,1,2900221,8577
5,2,6,751,5,1,2900221,8577
2,2,5,752,8,1,2900340,4549
4,2,5,752,2,1,2900340,4549
6,2,5,752,8,1,2900340,4549
7,2,5,752,7,1,2900340,4549
8,2,5,752,7,1,2900340,4549
10,2,5,752,11,1,2900340,4549
12,2,5,752,6,1,2900340,4549
13,2,5,752,5,1,2900340,4549
14,2,5,752,7,1,2900340,4549
15,2,5,752,2,1,2900340,4549
16,2,5,752,4,1,2900340,4549
17,2,5,752,8,1,2900340,4549
18,2,5,752,4,1,2900340,4549
19,2,5,752,10,1,2900340,4549
20,2,5,752,5,1,2900340,4549
1,2,5,753,4,1,2900341,4340
4,2,5,753,5,1,2900341,4340
5,2,5,753,3,1,2900341,4340
6,2,5,753,3,1,2900341,4340
8,2,5,753,5,1,2900341,4340
10,2,5,753,3,1,2900341,4340
11,2,5,753,2,1,2900341,4340
12,2,5,753,4,1,2900341,4340
13,2,5,753,3,1,2900341,4340
14,2,5,753,11,2,2900341,4340
15,2,5,753,4,1,2900341,4340
16,2,5,753,3,1,2900341,4340
17,2,5,753,3,1,2900341,4340
18,2,5,753,3,1,2900341,4340
19,2,5,753,4,1,2900341,4340
1,2,5,754,1,1,2900349,4977
2,2,5,754,1,1,2900349,4977
4,2,5,754,5,1,2900349,4977
5,2,5,754,5,1,2900349,4977
6,2,5,754,3,1,2900349,4977
7,2,5,754,7,2,2900349,4977
8,2,5,754,3,1,2900349,4977
9,2,5,754,3,1,2900349,4977
11,2,5,754,3,1,2900349,4977
13,2,5,754,6,1,2900349,4977
14,2,5,754,4,1,2900349,4977
15,2,5,754,3,1,2900349,4977
16,2,5,754,3,1,2900349,4977
18,2,5,754,2,1,2900349,4977
20,2,5,754,2,1,2900349,4977
1,3,9,755,2,1,2901105,4360
2,3,9,755,2,1,2901105,4360
3,3,9,755,6,1,2901105,4360
4,3,9,755,5,1,2901105,4360
5,3,9,755,4,1,2901105,4360
6,3,9,755,2,1,2901105,4360
7,3,9,755,3,1,2901105,4360
8,3,9,755,5,1,2901105,4360
9,3,9,755,6,1,2901105,4360
10,3,9,755,1,1,2901105,4360
11,3,9,755,3,1,2901105,4360
12,3,9,755,5,1,2901105,4360
13,3,9,755,5,1,2901105,4360
14,3,9,755,3,1,2901105,4360
15,3,9,755,5,1,2901105,4360
16,3,9,755,4,1,2901105,4360
18,3,9,755,4,1,2901105,4360
19,3,9,755,6,1,2901105,4360
20,3,9,755,8,1,2901105,4360
1,3,9,756,2,1,2901243,4169
2,3,9,756,6,1,2901243,4169
3,3,9,756,2,1,2901243,4169
4,3,9,756,4,1,2901243,4169
6,3,9,756,4,1,2901243,4169
7,3,9,756,7,1,2901243,4169
9,3,9,756,3,1,2901243,4169
10,3,9,756,5,1,2901243,4169
12,3,9,756,3,1,2901243,4169
13,3,9,756,4,1,2901243,4169
14,3,9,756,2,1,2901243,4169
15,3,9,756,4,1,2901243,4169
16,3,9,756,4,1,2901243,4169
17,3,9,756,3,1,2901243,4169
18,3,9,756,4,1,2901243,4169
19,3,9,756,3,1,2901243,4169
1,4,12,757,5,1,2960185,4585
2,4,12,757,5,1,2960185,4585
3,4,12,757,2,1,2960185,4585
4,4,12,757,1,1,2960185,4585
5,4,12,757,4,1,2960185,4585
6,4,12,757,4,1,2960185,4585
7,4,12,757,5,1,2960185,4585
8,4,12,757,3,1,2960185,4585
9,4,12,757,5,1,2960185,4585
10,4,12,757,4,1,2960185,4585
11,4,12,757,5,1,2960185,4585
12,4,12,757,6,1,2960185,4585
14,4,12,757,4,1,2960185,4585
15,4,12,757,4,1,2960185,4585
16,4,12,757,4,1,2960185,4585
17,4,12,757,5,1,2960185,4585
18,4,12,757,2,1,2960185,4585
19,4,12,757,5,1,2960185,4585
20,4,12,757,2,1,2960185,4585
1,1,2,758,2,1,3000267,6736
2,1,2,758,4,1,3000267,6736
3,1,2,758,9,1,3000267,6736
5,1,2,758,8,1,3000267,6736
1,1,3,759,4,1,3000312,5812
2,1,3,759,2,1,3000312,5812
3,1,3,759,2,1,3000312,5812
4,1,3,759,5,1,3000312,5812
5,1,3,759,4,1,3000312,5812
1,1,3,760,4,1,3001651,5516
2,1,3,760,6,1,3001651,5516
3,1,3,760,3,1,3001651,5516
4,1,3,760,3,1,3001651,5516
5,1,3,760,3,1,3001651,5516
1,1,2,761,4,1,3002578,5740
2,1,2,761,3,1,3002578,5740
3,1,2,761,6,1,3002578,5740
4,1,2,761,3,1,3002578,5740
2,1,3,762,15,1,3003825,5395
3,1,3,762,3,1,3003825,5395
4,1,3,762,1,1,3003825,5395
2,1,2,763,1,1,3003946,4793
3,1,2,763,5,1,3003946,4793
4,1,2,763,5,1,3003946,4793
1,1,2,764,1,1,3004013,6068
2,1,2,764,1,1,3004013,6068
4,1,2,764,5,1,3004013,6068
5,1,2,764,4,1,3004013,6068
4,1,3,765,3,1,3004066,4284
5,1,3,765,8,2,3004066,4284
2,1,2,766,4,1,3004083,5693
3,1,2,766,2,1,3004083,5693
4,1,2,766,4,1,3004083,5693
2,1,4,767,4,1,3004197,8469
3,1,4,767,5,1,3004197,8469
4,1,4,767,2,1,3004197,8469
5,1,4,767,4,1,3004197,8469
1,1,4,768,1,1,3004400,6223
4,1,4,768,4,1,3004400,6223
5,1,4,768,5,1,3004400,6223
1,1,2,769,3,1,3004632,5462
2,1,2,769,1,1,3004632,5462
