"VIV_SEL","TLOC","REGION","EST_DIS","UPM_DIS","P1_1","P1_2","FAC_VIV","UPM"
6,3,3,84,999,2,1,2957,1605202
7,3,3,84,999,4,1,2957,1605202
8,3,3,84,999,3,1,2957,1605202
9,3,3,84,999,4,1,2957,1605202
10,3,3,84,999,5,2,2957,1605202
11,3,3,84,999,3,1,2957,1605202
12,3,3,84,999,5,1,2957,1605202
13,3,3,84,999,1,1,2957,1605202
14,3,3,84,999,6,1,2957,1605202
15,3,3,84,999,6,1,2957,1605202
16,3,3,84,999,3,1,2957,1605202
17,3,3,84,999,4,1,2957,1605202
18,3,3,84,999,4,1,2957,1605202
19,3,3,84,999,5,1,2957,1605202
20,3,3,84,999,4,1,2957,1605202
1,3,3,84,1000,4,1,4015,1605794
2,3,3,84,1000,1,1,4015,1605794
3,3,3,84,1000,5,1,4015,1605794
4,3,3,84,1000,4,1,4015,1605794
5,3,3,84,1000,4,1,4015,1605794
6,3,3,84,1000,3,1,4015,1605794
7,3,3,84,1000,2,1,4015,1605794
8,3,3,84,1000,5,1,4015,1605794
9,3,3,84,1000,4,1,4015,1605794
10,3,3,84,1000,4,1,4015,1605794
11,3,3,84,1000,3,1,4015,1605794
12,3,3,84,1000,3,1,4015,1605794
13,3,3,84,1000,3,1,4015,1605794
14,3,3,84,1000,3,1,4015,1605794
15,3,3,84,1000,7,1,4015,1605794
16,3,3,84,1000,1,1,4015,1605794
17,3,3,84,1000,4,1,4015,1605794
18,3,3,84,1000,3,1,4015,1605794
19,3,3,84,1000,4,1,4015,1605794
20,3,3,84,1000,7,1,4015,1605794
1,3,3,84,1001,5,1,3381,1606086
2,3,3,84,1001,4,1,3381,1606086
3,3,3,84,1001,5,1,3381,1606086
5,3,3,84,1001,3,1,3381,1606086
6,3,3,84,1001,2,1,3381,1606086
7,3,3,84,1001,4,1,3381,1606086
8,3,3,84,1001,7,1,3381,1606086
9,3,3,84,1001,14,2,3381,1606086
11,3,3,84,1001,4,1,3381,1606086
12,3,3,84,1001,3,1,3381,1606086
13,3,3,84,1001,3,1,3381,1606086
14,3,3,84,1001,1,1,3381,1606086
15,3,3,84,1001,4,1,3381,1606086
16,3,3,84,1001,5,1,3381,1606086
17,3,3,84,1001,6,1,3381,1606086
18,3,3,84,1001,12,1,3381,1606086
19,3,3,84,1001,5,1,3381,1606086
20,3,3,84,1001,5,1,3381,1606086
1,4,3,85,1002,4,1,3740,1660141
2,4,3,85,1002,5,1,3740,1660141
3,4,3,85,1002,4,1,3740,1660141
4,4,3,85,1002,4,1,3740,1660141
5,4,3,85,1002,1,1,3740,1660141
6,4,3,85,1002,3,1,3740,1660141
7,4,3,85,1002,8,1,3740,1660141
8,4,3,85,1002,4,1,3740,1660141
9,4,3,85,1002,8,1,3740,1660141
11,4,3,85,1002,2,1,3740,1660141
12,4,3,85,1002,7,1,3740,1660141
13,4,3,85,1002,3,1,3740,1660141
14,4,3,85,1002,1,1,3740,1660141
15,4,3,85,1002,7,1,3740,1660141
18,4,3,85,1002,5,1,3740,1660141
19,4,3,85,1002,2,1,3740,1660141
20,4,3,85,1002,6,1,3740,1660141
1,4,3,86,1003,3,1,5090,1660618
2,4,3,86,1003,3,1,5090,1660618
3,4,3,86,1003,2,1,5090,1660618
4,4,3,86,1003,1,1,5090,1660618
5,4,3,86,1003,2,1,5090,1660618
6,4,3,86,1003,6,1,5090,1660618
9,4,3,86,1003,3,1,5090,1660618
11,4,3,86,1003,1,1,5090,1660618
12,4,3,86,1003,6,1,5090,1660618
13,4,3,86,1003,3,1,5090,1660618
14,4,3,86,1003,7,1,5090,1660618
15,4,3,86,1003,4,1,5090,1660618
16,4,3,86,1003,2,1,5090,1660618
18,4,3,86,1003,2,1,5090,1660618
19,4,3,86,1003,3,1,5090,1660618
1,4,3,85,1004,9,1,3483,1660657
2,4,3,85,1004,4,1,3483,1660657
3,4,3,85,1004,6,1,3483,1660657
4,4,3,85,1004,7,1,3483,1660657
5,4,3,85,1004,4,1,3483,1660657
6,4,3,85,1004,6,1,3483,1660657
7,4,3,85,1004,5,1,3483,1660657
8,4,3,85,1004,4,1,3483,1660657
9,4,3,85,1004,3,1,3483,1660657
10,4,3,85,1004,4,1,3483,1660657
11,4,3,85,1004,3,1,3483,1660657
12,4,3,85,1004,4,1,3483,1660657
13,4,3,85,1004,2,1,3483,1660657
14,4,3,85,1004,8,1,3483,1660657
15,4,3,85,1004,4,1,3483,1660657
16,4,3,85,1004,1,1,3483,1660657
17,4,3,85,1004,5,1,3483,1660657
18,4,3,85,1004,4,1,3483,1660657
19,4,3,85,1004,9,2,3483,1660657
20,4,3,85,1004,4,1,3483,1660657
1,4,3,86,1005,2,1,4802,1661237
2,4,3,86,1005,3,1,4802,1661237
3,4,3,86,1005,3,1,4802,1661237
4,4,3,86,1005,2,1,4802,1661237
5,4,3,86,1005,5,1,4802,1661237
6,4,3,86,1005,5,1,4802,1661237
7,4,3,86,1005,3,1,4802,1661237
8,4,3,86,1005,2,1,4802,1661237
9,4,3,86,1005,3,1,4802,1661237
10,4,3,86,1005,5,1,4802,1661237
11,4,3,86,1005,4,1,4802,1661237
12,4,3,86,1005,2,1,4802,1661237
13,4,3,86,1005,3,1,4802,1661237
14,4,3,86,1005,5,1,4802,1661237
15,4,3,86,1005,4,1,4802,1661237
16,4,3,86,1005,4,1,4802,1661237
17,4,3,86,1005,5,2,4802,1661237
18,4,3,86,1005,5,1,4802,1661237
20,4,3,86,1005,3,1,4802,1661237
1,4,3,85,1006,4,1,3651,1661301
2,4,3,85,1006,5,1,3651,1661301
3,4,3,85,1006,7,1,3651,1661301
4,4,3,85,1006,5,1,3651,1661301
5,4,3,85,1006,2,1,3651,1661301
6,4,3,85,1006,2,1,3651,1661301
7,4,3,85,1006,3,1,3651,1661301
8,4,3,85,1006,2,1,3651,1661301
9,4,3,85,1006,4,1,3651,1661301
10,4,3,85,1006,2,1,3651,1661301
11,4,3,85,1006,4,1,3651,1661301
12,4,3,85,1006,3,1,3651,1661301
13,4,3,85,1006,2,1,3651,1661301
14,4,3,85,1006,7,1,3651,1661301
15,4,3,85,1006,6,1,3651,1661301
16,4,3,85,1006,5,1,3651,1661301
17,4,3,85,1006,1,1,3651,1661301
18,4,3,85,1006,4,1,3651,1661301
19,4,3,85,1006,5,1,3651,1661301
20,4,3,85,1006,5,1,3651,1661301
1,1,5,93,1007,3,1,1239,1700056
2,1,5,93,1007,4,1,1239,1700056
3,1,5,93,1007,1,1,1239,1700056
4,1,5,93,1007,1,1,1239,1700056
5,1,5,93,1007,5,1,1239,1700056
1,1,5,93,1008,2,1,1712,1700096
2,1,5,93,1008,2,1,1712,1700096
4,1,5,93,1008,4,1,1712,1700096
5,1,5,93,1008,3,1,1712,1700096
1,1,5,93,1009,5,1,1700,1700107
2,1,5,93,1009,3,1,1700,1700107
3,1,5,93,1009,2,1,1700,1700107
4,1,5,93,1009,8,2,1700,1700107
5,1,5,93,1009,8,1,1700,1700107
2,1,5,93,1010,4,1,1473,1700109
3,1,5,93,1010,8,1,1473,1700109
4,1,5,93,1010,2,1,1473,1700109
5,1,5,93,1010,4,1,1473,1700109
1,1,5,94,1011,1,1,827,1700235
2,1,5,94,1011,2,1,827,1700235
3,1,5,94,1011,2,1,827,1700235
4,1,5,94,1011,3,1,827,1700235
5,1,5,94,1011,5,1,827,1700235
1,1,5,93,1012,2,1,1001,1700236
3,1,5,93,1012,4,1,1001,1700236
5,1,5,93,1012,3,1,1001,1700236
1,1,5,94,1013,5,1,1061,1700323
3,1,5,94,1013,4,1,1061,1700323
4,1,5,94,1013,5,1,1061,1700323
5,1,5,94,1013,5,1,1061,1700323
1,1,5,93,1014,5,1,1259,1700365
2,1,5,93,1014,3,1,1259,1700365
3,1,5,93,1014,9,1,1259,1700365
4,1,5,93,1014,1,1,1259,1700365
5,1,5,93,1014,4,1,1259,1700365
1,1,5,93,1015,4,1,1085,1700584
2,1,5,93,1015,1,1,1085,1700584
3,1,5,93,1015,2,1,1085,1700584
4,1,5,93,1015,3,1,1085,1700584
5,1,5,93,1015,3,1,1085,1700584
1,1,5,95,1016,2,1,1601,1700611
3,1,5,95,1016,4,1,1601,1700611
4,1,5,95,1016,1,1,1601,1700611
1,1,5,94,1017,2,1,1065,1700649
2,1,5,94,1017,8,1,1065,1700649
4,1,5,94,1017,3,1,1065,1700649
5,1,5,94,1017,5,1,1065,1700649
1,1,5,93,1018,4,1,1227,1700676
2,1,5,93,1018,3,1,1227,1700676
4,1,5,93,1018,7,1,1227,1700676
5,1,5,93,1018,4,1,1227,1700676
2,1,5,94,1019,2,1,1188,1700680
3,1,5,94,1019,2,1,1188,1700680
4,1,5,94,1019,2,1,1188,1700680
5,1,5,94,1019,2,1,1188,1700680
1,1,5,93,1020,4,1,1405,1700715
2,1,5,93,1020,4,1,1405,1700715
3,1,5,93,1020,1,1,1405,1700715
4,1,5,93,1020,3,1,1405,1700715
5,1,5,93,1020,4,1,1405,1700715
1,1,5,93,1021,5,1,1868,1700737
2,1,5,93,1021,4,1,1868,1700737
3,1,5,93,1021,3,1,1868,1700737
4,1,5,93,1021,4,1,1868,1700737
5,1,5,93,1021,2,1,1868,1700737
1,1,5,93,1022,3,1,1474,1700802
3,1,5,93,1022,2,1,1474,1700802
4,1,5,93,1022,3,1,1474,1700802
5,1,5,93,1022,2,1,1474,1700802
1,1,5,94,1023,1,1,1341,1700861
2,1,5,94,1023,6,1,1341,1700861
3,1,5,94,1023,3,1,1341,1700861
4,1,5,94,1023,2,1,1341,1700861
5,1,5,94,1023,2,1,1341,1700861
1,1,5,94,1024,3,1,1058,1700917
2,1,5,94,1024,5,1,1058,1700917
3,1,5,94,1024,3,1,1058,1700917
5,1,5,94,1024,3,1,1058,1700917
1,1,5,93,1025,4,1,1490,1701069
2,1,5,93,1025,5,1,1490,1701069
3,1,5,93,1025,4,1,1490,1701069
4,1,5,93,1025,1,1,1490,1701069
5,1,5,93,1025,1,1,1490,1701069
1,1,5,94,1026,1,1,1634,1701128
2,1,5,94,1026,3,1,1634,1701128
3,1,5,94,1026,3,1,1634,1701128
4,1,5,94,1026,2,1,1634,1701128
5,1,5,94,1026,3,1,1634,1701128
1,1,5,93,1027,2,1,1422,1701162
2,1,5,93,1027,1,1,1422,1701162
4,1,5,93,1027,1,1,1422,1701162
5,1,5,93,1027,9,1,1422,1701162
1,1,5,93,1028,2,1,1581,1701163
2,1,5,93,1028,3,1,1581,1701163
3,1,5,93,1028,5,1,1581,1701163
4,1,5,93,1028,2,1,1581,1701163
5,1,5,93,1028,3,1,1581,1701163
3,1,5,93,1029,5,1,1094,1701196
4,1,5,93,1029,3,1,1094,1701196
5,1,5,93,1029,4,1,1094,1701196
1,1,5,94,1030,1,1,1370,1701215
2,1,5,94,1030,2,1,1370,1701215
3,1,5,94,1030,3,1,1370,1701215
4,1,5,94,1030,6,1,1370,1701215
5,1,5,94,1030,3,1,1370,1701215
1,1,5,93,1031,3,1,1264,1701280
2,1,5,93,1031,4,1,1264,1701280
3,1,5,93,1031,6,1,1264,1701280
4,1,5,93,1031,2,1,1264,1701280
5,1,5,93,1031,6,1,1264,1701280
1,1,5,95,1032,2,1,1986,1701323
3,1,5,95,1032,4,1,1986,1701323
4,1,5,95,1032,7,1,1986,1701323
5,1,5,95,1032,2,1,1986,1701323
1,1,5,94,1033,1,1,1735,1701496
2,1,5,94,1033,4,1,1735,1701496
3,1,5,94,1033,4,1,1735,1701496
4,1,5,94,1033,1,1,1735,1701496
5,1,5,94,1033,2,1,1735,1701496
1,1,5,94,1034,1,1,1245,1701556
2,1,5,94,1034,2,1,1245,1701556
3,1,5,94,1034,7,1,1245,1701556
4,1,5,94,1034,6,1,1245,1701556
5,1,5,94,1034,6,1,1245,1701556
1,1,5,93,1035,3,1,1551,1701622
2,1,5,93,1035,3,1,1551,1701622
3,1,5,93,1035,4,1,1551,1701622
5,1,5,93,1035,3,1,1551,1701622
1,1,5,93,1036,5,1,1454,1701634
2,1,5,93,1036,3,1,1454,1701634
3,1,5,93,1036,3,1,1454,1701634
4,1,5,93,1036,4,1,1454,1701634
5,1,5,93,1036,2,1,1454,1701634
1,1,5,94,1037,4,1,1262,1701662
2,1,5,94,1037,3,1,1262,1701662
3,1,5,94,1037,8,1,1262,1701662
4,1,5,94,1037,3,1,1262,1701662
5,1,5,94,1037,4,1,1262,1701662
1,1,5,94,1038,4,1,1208,1701687
2,1,5,94,1038,5,1,1208,1701687
3,1,5,94,1038,2,1,1208,1701687
5,1,5,94,1038,4,1,1208,1701687
1,1,5,95,1039,5,1,2088,1701708
2,1,5,95,1039,4,1,2088,1701708
3,1,5,95,1039,3,1,2088,1701708
4,1,5,95,1039,4,1,2088,1701708
5,1,5,95,1039,4,1,2088,1701708
1,2,5,90,1040,4,1,1275,1701714
3,2,5,90,1040,5,1,1275,1701714
5,2,5,90,1040,4,1,1275,1701714
7,2,5,90,1040,2,1,1275,1701714
8,2,5,90,1040,3,1,1275,1701714
9,2,5,90,1040,1,1,1275,1701714
10,2,5,90,1040,4,1,1275,1701714
11,2,5,90,1040,3,1,1275,1701714
12,2,5,90,1040,4,1,1275,1701714
14,2,5,90,1040,6,1,1275,1701714
15,2,5,90,1040,10,1,1275,1701714
16,2,5,90,1040,2,1,1275,1701714
17,2,5,90,1040,1,1,1275,1701714
18,2,5,90,1040,2,1,1275,1701714
19,2,5,90,1040,2,1,1275,1701714
20,2,5,90,1040,4,1,1275,1701714
1,2,5,93,1041,6,1,1019,1701801
2,2,5,93,1041,3,1,1019,1701801
3,2,5,93,1041,4,1,1019,1701801
4,2,5,93,1041,6,1,1019,1701801
5,2,5,93,1041,4,1,1019,1701801
1,2,5,93,1042,3,1,1904,1701839
3,2,5,93,1042,3,1,1904,1701839
4,2,5,93,1042,3,1,1904,1701839
5,2,5,93,1042,3,1,1904,1701839
1,2,5,95,1043,2,1,1642,1701920
3,2,5,95,1043,3,1,1642,1701920
4,2,5,95,1043,2,1,1642,1701920
1,2,5,93,1044,5,1,1056,1702157
2,2,5,93,1044,3,1,1056,1702157
3,2,5,93,1044,4,1,1056,1702157
4,2,5,93,1044,4,1,1056,1702157
5,2,5,93,1044,2,1,1056,1702157
1,2,5,93,1045,3,1,1051,1702159
2,2,5,93,1045,4,1,1051,1702159
3,2,5,93,1045,3,1,1051,1702159
4,2,5,93,1045,2,1,1051,1702159
5,2,5,93,1045,5,1,1051,1702159
1,2,5,93,1046,5,1,958,1702202
2,2,5,93,1046,2,1,958,1702202
3,2,5,93,1046,4,1,958,1702202
4,2,5,93,1046,8,1,958,1702202
5,2,5,93,1046,1,1,958,1702202
1,2,5,93,1047,2,1,1073,1702204
2,2,5,93,1047,2,1,1073,1702204
3,2,5,93,1047,2,1,1073,1702204
4,2,5,93,1047,5,1,1073,1702204
5,2,5,93,1047,4,1,1073,1702204
1,2,5,93,1048,4,1,1388,1702279
2,2,5,93,1048,4,1,1388,1702279
3,2,5,93,1048,2,1,1388,1702279
4,2,5,93,1048,5,1,1388,1702279
5,2,5,93,1048,1,1,1388,1702279
1,2,5,93,1049,5,1,1282,1702287
2,2,5,93,1049,5,1,1282,1702287
3,2,5,93,1049,5,1,1282,1702287
4,2,5,93,1049,3,1,1282,1702287
5,2,5,93,1049,4,1,1282,1702287
1,2,5,90,1050,2,1,1308,1702348
2,2,5,90,1050,2,1,1308,1702348
3,2,5,90,1050,4,1,1308,1702348
4,2,5,90,1050,2,1,1308,1702348
5,2,5,90,1050,7,1,1308,1702348
6,2,5,90,1050,3,1,1308,1702348
7,2,5,90,1050,5,1,1308,1702348
8,2,5,90,1050,5,1,1308,1702348
9,2,5,90,1050,2,1,1308,1702348
10,2,5,90,1050,2,1,1308,1702348
11,2,5,90,1050,4,1,1308,1702348
12,2,5,90,1050,4,1,1308,1702348
13,2,5,90,1050,1,1,1308,1702348
14,2,5,90,1050,2,1,1308,1702348
15,2,5,90,1050,3,1,1308,1702348
16,2,5,90,1050,7,1,1308,1702348
17,2,5,90,1050,3,1,1308,1702348
18,2,5,90,1050,2,1,1308,1702348
19,2,5,90,1050,4,1,1308,1702348
20,2,5,90,1050,4,1,1308,1702348
1,2,5,94,1051,5,1,1086,1702377
2,2,5,94,1051,3,1,1086,1702377
4,2,5,94,1051,5,1,1086,1702377
5,2,5,94,1051,3,1,1086,1702377
1,2,5,90,1052,4,1,1250,1702464
2,2,5,90,1052,4,1,1250,1702464
3,2,5,90,1052,4,1,1250,1702464
4,2,5,90,1052,6,1,1250,1702464
5,2,5,90,1052,5,1,1250,1702464
6,2,5,90,1052,6,1,1250,1702464
10,2,5,90,1052,3,1,1250,1702464
11,2,5,90,1052,3,1,1250,1702464
15,2,5,90,1052,3,1,1250,1702464
16,2,5,90,1052,2,1,1250,1702464
17,2,5,90,1052,3,1,1250,1702464
18,2,5,90,1052,5,1,1250,1702464
19,2,5,90,1052,2,1,1250,1702464
20,2,5,90,1052,1,1,1250,1702464
1,3,5,94,1053,3,1,1379,1702828
2,3,5,94,1053,3,1,1379,1702828
3,3,5,94,1053,1,1,1379,1702828
4,3,5,94,1053,4,1,1379,1702828
5,3,5,94,1053,3,1,1379,1702828
1,3,5,93,1054,6,1,2087,1702851
2,3,5,93,1054,5,1,2087,1702851
3,3,5,93,1054,4,1,2087,1702851
4,3,5,93,1054,4,1,2087,1702851
5,3,5,93,1054,4,1,2087,1702851
1,3,5,90,1055,3,1,2000,1703066
2,3,5,90,1055,6,1,2000,1703066
3,3,5,90,1055,4,1,2000,1703066
4,3,5,90,1055,5,1,2000,1703066
5,3,5,90,1055,4,1,2000,1703066
6,3,5,90,1055,5,1,2000,1703066
7,3,5,90,1055,3,1,2000,1703066
8,3,5,90,1055,2,1,2000,1703066
10,3,5,90,1055,6,1,2000,1703066
11,3,5,90,1055,2,1,2000,1703066
14,3,5,90,1055,3,1,2000,1703066
15,3,5,90,1055,2,1,2000,1703066
16,3,5,90,1055,6,1,2000,1703066
17,3,5,90,1055,2,1,2000,1703066
18,3,5,90,1055,1,1,2000,1703066
19,3,5,90,1055,4,1,2000,1703066
20,3,5,90,1055,4,1,2000,1703066
1,3,5,90,1056,1,1,2115,1703109
2,3,5,90,1056,5,1,2115,1703109
4,3,5,90,1056,4,1,2115,1703109
5,3,5,90,1056,1,1,2115,1703109
6,3,5,90,1056,6,1,2115,1703109
7,3,5,90,1056,5,1,2115,1703109
8,3,5,90,1056,5,1,2115,1703109
9,3,5,90,1056,4,1,2115,1703109
10,3,5,90,1056,4,1,2115,1703109
11,3,5,90,1056,6,1,2115,1703109
12,3,5,90,1056,1,1,2115,1703109
13,3,5,90,1056,4,1,2115,1703109
14,3,5,90,1056,5,1,2115,1703109
15,3,5,90,1056,4,1,2115,1703109
16,3,5,90,1056,5,1,2115,1703109
17,3,5,90,1056,4,1,2115,1703109
18,3,5,90,1056,4,1,2115,1703109
19,3,5,90,1056,2,1,2115,1703109
20,3,5,90,1056,2,1,2115,1703109
1,3,5,90,1057,1,1,1626,1703327
2,3,5,90,1057,4,1,1626,1703327
3,3,5,90,1057,3,1,1626,1703327
4,3,5,90,1057,1,1,1626,1703327
5,3,5,90,1057,5,1,1626,1703327
6,3,5,90,1057,2,1,1626,1703327
7,3,5,90,1057,4,1,1626,1703327
9,3,5,90,1057,4,1,1626,1703327
10,3,5,90,1057,2,1,1626,1703327
11,3,5,90,1057,4,1,1626,1703327
12,3,5,90,1057,5,1,1626,1703327
13,3,5,90,1057,4,1,1626,1703327
14,3,5,90,1057,2,1,1626,1703327
16,3,5,90,1057,4,1,1626,1703327
17,3,5,90,1057,2,1,1626,1703327
18,3,5,90,1057,3,1,1626,1703327
19,3,5,90,1057,1,1,1626,1703327
20,3,5,90,1057,2,1,1626,1703327
1,3,5,93,1058,6,1,1915,1703370
2,3,5,93,1058,5,1,1915,1703370
3,3,5,93,1058,5,1,1915,1703370
4,3,5,93,1058,7,1,1915,1703370
5,3,5,93,1058,2,1,1915,1703370
1,3,5,93,1059,5,1,1513,1703400
2,3,5,93,1059,4,1,1513,1703400
3,3,5,93,1059,4,1,1513,1703400
4,3,5,93,1059,3,1,1513,1703400
5,3,5,93,1059,5,1,1513,1703400
1,1,5,94,1060,8,1,1700,1703550
2,1,5,94,1060,2,1,1700,1703550
3,1,5,94,1060,2,1,1700,1703550
5,1,5,94,1060,1,1,1700,1703550
1,4,5,92,1061,1,1,2046,1760116
2,4,5,92,1061,5,1,2046,1760116
3,4,5,92,1061,4,1,2046,1760116
4,4,5,92,1061,2,2,2046,1760116
5,4,5,92,1061,3,1,2046,1760116
6,4,5,92,1061,4,1,2046,1760116
7,4,5,92,1061,4,1,2046,1760116
8,4,5,92,1061,5,1,2046,1760116
9,4,5,92,1061,7,1,2046,1760116
13,4,5,92,1061,4,1,2046,1760116
14,4,5,92,1061,4,1,2046,1760116
15,4,5,92,1061,3,1,2046,1760116
16,4,5,92,1061,1,1,2046,1760116
17,4,5,92,1061,5,1,2046,1760116
18,4,5,92,1061,5,1,2046,1760116
19,4,5,92,1061,3,1,2046,1760116
20,4,5,92,1061,1,1,2046,1760116
1,4,5,91,1062,3,1,855,1760219
2,4,5,91,1062,3,1,855,1760219
3,4,5,91,1062,2,1,855,1760219
4,4,5,91,1062,5,1,855,1760219
5,4,5,91,1062,2,1,855,1760219
6,4,5,91,1062,5,1,855,1760219
8,4,5,91,1062,5,1,855,1760219
9,4,5,91,1062,3,1,855,1760219
10,4,5,91,1062,4,1,855,1760219
11,4,5,91,1062,5,1,855,1760219
13,4,5,91,1062,5,1,855,1760219
14,4,5,91,1062,5,1,855,1760219
15,4,5,91,1062,3,1,855,1760219
16,4,5,91,1062,3,1,855,1760219
17,4,5,91,1062,2,1,855,1760219
18,4,5,91,1062,5,1,855,1760219
19,4,5,91,1062,3,1,855,1760219
1,4,5,91,1063,2,1,944,1760427
2,4,5,91,1063,3,1,944,1760427
3,4,5,91,1063,4,1,944,1760427
4,4,5,91,1063,4,1,944,1760427
5,4,5,91,1063,1,1,944,1760427
6,4,5,91,1063,5,1,944,1760427
7,4,5,91,1063,2,1,944,1760427
8,4,5,91,1063,4,1,944,1760427
9,4,5,91,1063,5,1,944,1760427
10,4,5,91,1063,6,1,944,1760427
11,4,5,91,1063,3,1,944,1760427
12,4,5,91,1063,2,1,944,1760427
13,4,5,91,1063,3,1,944,1760427
14,4,5,91,1063,3,1,944,1760427
15,4,5,91,1063,4,1,944,1760427
16,4,5,91,1063,1,1,944,1760427
17,4,5,91,1063,2,1,944,1760427
18,4,5,91,1063,4,1,944,1760427
19,4,5,91,1063,4,1,944,1760427
20,4,5,91,1063,2,1,944,1760427
1,4,5,92,1064,3,1,1271,1760432
2,4,5,92,1064,3,1,1271,1760432
3,4,5,92,1064,3,1,1271,1760432
4,4,5,92,1064,7,1,1271,1760432
5,4,5,92,1064,5,1,1271,1760432
8,4,5,92,1064,2,1,1271,1760432
9,4,5,92,1064,5,1,1271,1760432
10,4,5,92,1064,3,1,1271,1760432
12,4,5,92,1064,8,1,1271,1760432
13,4,5,92,1064,1,1,1271,1760432
14,4,5,92,1064,3,1,1271,1760432
15,4,5,92,1064,4,1,1271,1760432
16,4,5,92,1064,1,1,1271,1760432
17,4,5,92,1064,3,1,1271,1760432
18,4,5,92,1064,2,1,1271,1760432
20,4,5,92,1064,4,1,1271,1760432
22,4,5,92,1064,3,1,1271,1760432
23,4,5,92,1064,3,1,1271,1760432
24,4,5,92,1064,1,1,1271,1760432
1,1,3,100,1065,1,1,999,1800049
2,1,3,100,1065,4,1,999,1800049
3,1,3,100,1065,4,1,999,1800049
4,1,3,100,1065,4,1,999,1800049
5,1,3,100,1065,3,1,999,1800049
1,1,3,101,1066,3,1,949,1800126
2,1,3,101,1066,5,1,949,1800126
3,1,3,101,1066,3,1,949,1800126
4,1,3,101,1066,3,1,949,1800126
5,1,3,101,1066,5,1,949,1800126
1,1,3,100,1067,2,1,1108,1800164
2,1,3,100,1067,4,1,1108,1800164
3,1,3,100,1067,2,1,1108,1800164
4,1,3,100,1067,3,1,1108,1800164
5,1,3,100,1067,4,1,1108,1800164
1,1,3,100,1068,6,1,989,1800169
2,1,3,100,1068,2,1,989,1800169
3,1,3,100,1068,2,1,989,1800169
5,1,3,100,1068,4,1,989,1800169
1,1,3,100,1069,2,1,1009,1800170
2,1,3,100,1069,2,1,1009,1800170
3,1,3,100,1069,6,1,1009,1800170
4,1,3,100,1069,5,1,1009,1800170
5,1,3,100,1069,3,1,1009,1800170
1,1,3,99,1070,6,1,1119,1800183
2,1,3,99,1070,7,1,1119,1800183
3,1,3,99,1070,4,1,1119,1800183
4,1,3,99,1070,1,1,1119,1800183
5,1,3,99,1070,3,1,1119,1800183
2,1,3,100,1071,5,1,971,1800335
3,1,3,100,1071,4,1,971,1800335
4,1,3,100,1071,2,1,971,1800335
5,1,3,100,1071,3,1,971,1800335
1,1,3,99,1072,4,1,1401,1800422
2,1,3,99,1072,3,1,1401,1800422
3,1,3,99,1072,3,1,1401,1800422
5,1,3,99,1072,4,1,1401,1800422
1,1,3,99,1073,3,1,1690,1800461
2,1,3,99,1073,2,1,1690,1800461
3,1,3,99,1073,4,1,1690,1800461
5,1,3,99,1073,2,1,1690,1800461
1,1,3,100,1074,3,1,1009,1800504
2,1,3,100,1074,1,1,1009,1800504
3,1,3,100,1074,3,1,1009,1800504
4,1,3,100,1074,5,1,1009,1800504
5,1,3,100,1074,3,1,1009,1800504
1,1,3,100,1075,5,1,847,1800553
2,1,3,100,1075,4,1,847,1800553
3,1,3,100,1075,1,1,847,1800553
4,1,3,100,1075,4,1,847,1800553
5,1,3,100,1075,1,1,847,1800553
1,1,3,101,1076,3,1,1021,1800561
2,1,3,101,1076,5,1,1021,1800561
3,1,3,101,1076,3,1,1021,1800561
4,1,3,101,1076,1,1,1021,1800561
5,1,3,101,1076,2,1,1021,1800561
1,1,3,99,1077,1,1,970,1800573
2,1,3,99,1077,3,1,970,1800573
3,1,3,99,1077,1,1,970,1800573
4,1,3,99,1077,5,1,970,1800573
5,1,3,99,1077,6,1,970,1800573
1,1,3,100,1078,6,1,972,1800575
3,1,3,100,1078,6,1,972,1800575
4,1,3,100,1078,2,1,972,1800575
5,1,3,100,1078,3,1,972,1800575
1,1,3,99,1079,2,1,1238,1800650
2,1,3,99,1079,5,1,1238,1800650
3,1,3,99,1079,3,1,1238,1800650
4,1,3,99,1079,6,1,1238,1800650
5,1,3,99,1079,4,1,1238,1800650
1,1,3,99,1080,5,1,1112,1800657
2,1,3,99,1080,5,1,1112,1800657
3,1,3,99,1080,5,1,1112,1800657
4,1,3,99,1080,5,1,1112,1800657
5,1,3,99,1080,1,1,1112,1800657
1,1,3,100,1081,1,1,999,1800675
2,1,3,100,1081,3,1,999,1800675
3,1,3,100,1081,3,1,999,1800675
4,1,3,100,1081,3,1,999,1800675
5,1,3,100,1081,2,1,999,1800675
1,1,3,100,1082,1,1,1170,1800717
2,1,3,100,1082,5,1,1170,1800717
3,1,3,100,1082,5,1,1170,1800717
4,1,3,100,1082,4,1,1170,1800717
5,1,3,100,1082,5,1,1170,1800717
1,1,3,99,1083,1,1,1273,1800730
2,1,3,99,1083,7,1,1273,1800730
3,1,3,99,1083,5,1,1273,1800730
4,1,3,99,1083,6,1,1273,1800730
5,1,3,99,1083,6,1,1273,1800730
1,1,3,99,1084,4,1,1460,1800760
2,1,3,99,1084,3,1,1460,1800760
3,1,3,99,1084,3,1,1460,1800760
4,1,3,99,1084,3,1,1460,1800760
5,1,3,99,1084,4,1,1460,1800760
1,1,3,101,1085,1,1,939,1800867
2,1,3,101,1085,3,1,939,1800867
3,1,3,101,1085,3,1,939,1800867
4,1,3,101,1085,2,1,939,1800867
5,1,3,101,1085,4,1,939,1800867
