UPM,VIV_SEL,P1_1,P1_2,TLOC,EST_DIS,UPM_DIS,FACTOR
1701316,5,13,1,1,2,441,6305
1701462,1,5,1,1,3,442,4678
1701462,2,5,1,1,3,442,4678
1701462,5,3,1,1,3,442,4678
1701470,2,2,1,1,2,443,5790
1701470,3,4,1,1,2,443,5790
1701470,4,3,1,1,2,443,5790
1701470,5,3,1,1,2,443,5790
1701491,1,2,1,1,3,444,5838
1701491,2,4,1,1,3,444,5838
1701491,3,4,2,1,3,444,5838
1701491,4,2,1,1,3,444,5838
1701491,5,2,1,1,3,444,5838
1701638,1,4,1,1,3,445,4917
1701638,2,4,1,1,3,445,4917
1701638,3,2,1,1,3,445,4917
1701638,4,5,1,1,3,445,4917
1701638,5,3,1,1,3,445,4917
1701719,1,6,1,2,5,446,4571
1701719,2,3,1,2,5,446,4571
1701719,5,2,1,2,5,446,4571
1701719,6,5,1,2,5,446,4571
1701719,7,3,1,2,5,446,4571
1701719,9,1,1,2,5,446,4571
1701719,10,3,1,2,5,446,4571
1701719,11,2,1,2,5,446,4571
1701719,12,4,1,2,5,446,4571
1701719,13,3,2,2,5,446,4571
1701719,14,7,2,2,5,446,4571
1701719,16,4,1,2,5,446,4571
1701719,17,2,1,2,5,446,4571
1701719,18,3,1,2,5,446,4571
1701719,19,3,1,2,5,446,4571
1701719,20,6,1,2,5,446,4571
1702474,1,1,1,2,5,447,3872
1702474,2,7,1,2,5,447,3872
1702474,3,5,2,2,5,447,3872
1702474,6,5,1,2,5,447,3872
1702474,7,5,1,2,5,447,3872
1702474,8,2,1,2,5,447,3872
1702474,9,4,1,2,5,447,3872
1702474,10,2,1,2,5,447,3872
1702474,11,4,1,2,5,447,3872
1702474,12,10,2,2,5,447,3872
1702474,13,5,1,2,5,447,3872
1702474,16,2,1,2,5,447,3872
1702474,17,3,1,2,5,447,3872
1702474,18,6,1,2,5,447,3872
1702474,19,1,1,2,5,447,3872
1702474,20,1,1,2,5,447,3872
1703304,1,2,1,3,9,448,2830
1703304,3,4,1,3,9,448,2830
1703304,4,3,1,3,9,448,2830
1703304,5,6,1,3,9,448,2830
1703304,6,5,1,3,9,448,2830
1703304,7,4,1,3,9,448,2830
1703304,8,4,1,3,9,448,2830
1703304,9,2,1,3,9,448,2830
1703304,10,1,1,3,9,448,2830
1703304,11,4,1,3,9,448,2830
1703304,12,1,1,3,9,448,2830
1703304,13,2,1,3,9,448,2830
1703304,14,6,1,3,9,448,2830
1703304,15,1,1,3,9,448,2830
1703304,16,3,1,3,9,448,2830
1703304,17,4,1,3,9,448,2830
1703304,18,5,1,3,9,448,2830
1703304,19,2,1,3,9,448,2830
1703304,20,5,1,3,9,448,2830
1703519,1,2,1,1,4,449,5286
1703519,2,4,2,1,4,449,5286
1703519,3,5,2,1,4,449,5286
1703519,5,2,1,1,4,449,5286
1703568,1,4,1,1,3,450,4387
1703568,2,3,1,1,3,450,4387
1703568,3,2,1,1,3,450,4387
1703568,4,2,1,1,3,450,4387
1703568,5,4,1,1,3,450,4387
1760235,2,5,1,4,12,451,3367
1760235,5,3,1,4,12,451,3367
1760235,6,8,2,4,12,451,3367
1760235,7,4,1,4,12,451,3367
1760235,8,3,1,4,12,451,3367
1760235,9,8,1,4,12,451,3367
1760235,10,7,1,4,12,451,3367
1760235,11,9,1,4,12,451,3367
1760235,12,7,1,4,12,451,3367
1760235,13,5,1,4,12,451,3367
1760235,14,4,1,4,12,451,3367
1760235,15,4,1,4,12,451,3367
1760235,16,1,1,4,12,451,3367
1760235,17,5,1,4,12,451,3367
1760235,18,2,1,4,12,451,3367
1760235,19,3,1,4,12,451,3367
1760235,20,2,1,4,12,451,3367
1760342,1,6,1,4,11,452,4511
1760342,2,4,1,4,11,452,4511
1760342,3,1,1,4,11,452,4511
1760342,4,8,1,4,11,452,4511
1760342,6,2,1,4,11,452,4511
1760342,7,2,1,4,11,452,4511
1760342,8,3,1,4,11,452,4511
1760342,10,4,1,4,11,452,4511
1760342,11,8,1,4,11,452,4511
1760342,12,3,1,4,11,452,4511
1760342,13,4,1,4,11,452,4511
1760342,14,3,1,4,11,452,4511
1760342,15,5,1,4,11,452,4511
1760342,17,5,1,4,11,452,4511
1760342,18,1,1,4,11,452,4511
1760342,19,3,1,4,11,452,4511
1760342,20,5,1,4,11,452,4511
1800020,1,4,1,1,3,453,5393
1800020,2,1,1,1,3,453,5393
1800020,3,3,1,1,3,453,5393
1800020,4,3,1,1,3,453,5393
1800020,5,4,1,1,3,453,5393
1800053,1,7,1,1,2,454,4565
1800053,3,9,1,1,2,454,4565
1800053,4,7,2,1,2,454,4565
1800053,5,4,1,1,2,454,4565
1800198,1,2,1,1,3,455,5632
1800198,2,3,1,1,3,455,5632
1800198,3,2,1,1,3,455,5632
1800198,4,1,1,1,3,455,5632
1800198,5,4,1,1,3,455,5632
1800227,1,4,1,1,4,456,5987
1800227,2,2,1,1,4,456,5987
1800227,4,4,1,1,4,456,5987
1800227,5,3,1,1,4,456,5987
1800414,1,4,1,1,2,457,6140
1800414,2,3,1,1,2,457,6140
1800414,3,5,1,1,2,457,6140
1800414,4,4,1,1,2,457,6140
1800420,1,4,1,1,3,458,4705
1800420,2,3,1,1,3,458,4705
1800420,3,3,1,1,3,458,4705
1800420,5,2,1,1,3,458,4705
1800563,1,5,1,1,4,459,6120
1800563,2,6,2,1,4,459,6120
1800563,3,5,1,1,4,459,6120
1800563,4,3,1,1,4,459,6120
1800563,5,4,1,1,4,459,6120
1800709,1,4,1,1,3,460,5321
1800709,2,1,1,1,3,460,5321
1800709,3,4,1,1,3,460,5321
1800709,4,6,1,1,3,460,5321
1800709,5,4,1,1,3,460,5321
1800712,1,3,1,1,3,461,5829
1800712,2,3,1,1,3,461,5829
1800712,3,5,1,1,3,461,5829
1800712,4,5,1,1,3,461,5829
1800712,5,9,1,1,3,461,5829
1800718,1,2,1,1,3,462,5636
1800718,2,3,1,1,3,462,5636
1800718,3,6,1,1,3,462,5636
1800718,4,4,1,1,3,462,5636
1800718,5,5,1,1,3,462,5636
1800719,1,1,1,1,3,463,5561
1800719,2,4,1,1,3,463,5561
1800719,3,3,1,1,3,463,5561
1800719,4,2,1,1,3,463,5561
1800913,1,5,1,1,4,464,9863
1800913,2,4,1,1,4,464,9863
1800913,3,4,1,1,4,464,9863
1800913,5,4,1,1,4,464,9863
1800918,1,4,1,1,2,465,4683
1800918,2,4,1,1,2,465,4683
1800918,3,4,1,1,2,465,4683
1800918,5,4,1,1,2,465,4683
1800938,1,5,1,1,2,466,5592
1800938,2,2,1,1,2,466,5592
1800938,3,3,1,1,2,466,5592
1800938,5,1,1,1,2,466,5592
1800954,1,5,1,1,2,467,4731
1800954,3,2,1,1,2,467,4731
1800954,4,6,1,1,2,467,4731
1800954,5,8,1,1,2,467,4731
1801011,1,5,1,1,2,468,4621
1801011,2,5,1,1,2,468,4621
1801011,3,5,1,1,2,468,4621
1801011,4,5,1,1,2,468,4621
1801011,5,3,1,1,2,468,4621
1801034,1,7,1,2,5,469,4397
1801034,3,2,1,2,5,469,4397
1801034,4,4,1,2,5,469,4397
1801034,5,2,1,2,5,469,4397
1801034,6,4,1,2,5,469,4397
1801034,7,1,1,2,5,469,4397
1801034,9,7,1,2,5,469,4397
1801034,10,4,1,2,5,469,4397
1801034,11,2,1,2,5,469,4397
1801034,12,4,1,2,5,469,4397
1801034,13,5,1,2,5,469,4397
1801034,14,3,1,2,5,469,4397
1801034,15,3,1,2,5,469,4397
1801034,17,4,1,2,5,469,4397
1801034,18,1,1,2,5,469,4397
1801034,19,3,1,2,5,469,4397
1801034,20,5,1,2,5,469,4397
1801039,1,3,1,2,6,470,9790
1801039,2,5,1,2,6,470,9790
1801039,3,6,1,2,6,470,9790
1801039,4,2,1,2,6,470,9790
1801039,5,5,1,2,6,470,9790
1801039,6,3,1,2,6,470,9790
1801039,7,5,1,2,6,470,9790
1801039,8,2,1,2,6,470,9790
1801039,9,4,1,2,6,470,9790
1801039,10,5,1,2,6,470,9790
1801039,11,7,1,2,6,470,9790
1801039,12,1,1,2,6,470,9790
1801039,13,7,1,2,6,470,9790
1801039,16,6,1,2,6,470,9790
1801039,17,3,1,2,6,470,9790
1801039,18,7,1,2,6,470,9790
1801039,19,3,1,2,6,470,9790
1801039,20,5,1,2,6,470,9790
1801288,1,3,1,2,5,471,4026
1801288,3,4,1,2,5,471,4026
1801288,6,4,1,2,5,471,4026
1801288,7,2,1,2,5,471,4026
1801288,8,4,1,2,5,471,4026
1801288,9,4,1,2,5,471,4026
1801288,10,3,1,2,5,471,4026
1801288,11,6,1,2,5,471,4026
1801288,12,2,1,2,5,471,4026
1801288,13,3,1,2,5,471,4026
1801288,14,2,1,2,5,471,4026
1801288,15,5,1,2,5,471,4026
1801288,16,1,1,2,5,471,4026
1801288,18,2,1,2,5,471,4026
1801288,20,5,1,2,5,471,4026
1801421,1,7,1,3,9,472,3870
1801421,2,4,1,3,9,472,3870
1801421,3,3,1,3,9,472,3870
1801421,4,2,1,3,9,472,3870
1801421,5,3,1,3,9,472,3870
1801421,6,5,1,3,9,472,3870
1801421,7,5,1,3,9,472,3870
1801421,8,1,1,3,9,472,3870
1801421,9,4,1,3,9,472,3870
1801421,10,5,1,3,9,472,3870
1801421,11,2,1,3,9,472,3870
1801421,12,3,1,3,9,472,3870
1801421,13,4,1,3,9,472,3870
1801421,14,2,1,3,9,472,3870
1801421,15,3,1,3,9,472,3870
1801421,16,6,1,3,9,472,3870
1801421,17,2,1,3,9,472,3870
1801421,18,1,1,3,9,472,3870
1801421,19,2,1,3,9,472,3870
1801421,20,5,1,3,9,472,3870
1860119,1,3,1,4,12,473,4022
1860119,2,4,1,4,12,473,4022
1860119,4,3,1,4,12,473,4022
1860119,5,3,1,4,12,473,4022
1860119,6,5,1,4,12,473,4022
1860119,7,4,1,4,12,473,4022
1860119,8,2,1,4,12,473,4022
1860119,9,4,1,4,12,473,4022
1860119,11,4,1,4,12,473,4022
1860119,12,4,1,4,12,473,4022
1860119,13,3,1,4,12,473,4022
1860119,14,4,1,4,12,473,4022
1860119,15,2,1,4,12,473,4022
1860119,16,2,1,4,12,473,4022
1860119,17,4,1,4,12,473,4022
1860119,19,3,1,4,12,473,4022
1860400,1,2,1,4,11,474,4043
1860400,2,8,1,4,11,474,4043
1860400,3,7,1,4,11,474,4043
1860400,4,4,1,4,11,474,4043
1860400,5,4,1,4,11,474,4043
1860400,6,4,1,4,11,474,4043
1860400,7,3,1,4,11,474,4043
1860400,8,4,1,4,11,474,4043
1860400,9,6,1,4,11,474,4043
1860400,10,2,1,4,11,474,4043
1860400,11,2,1,4,11,474,4043
1860400,12,3,1,4,11,474,4043
1860400,13,4,1,4,11,474,4043
1860400,14,2,1,4,11,474,4043
1860400,15,4,1,4,11,474,4043
1860400,16,4,1,4,11,474,4043
1860400,17,4,1,4,11,474,4043
1860400,18,3,1,4,11,474,4043
1860400,19,3,1,4,11,474,4043
1860400,20,3,1,4,11,474,4043
1900149,1,3,1,1,2,475,5711
1900149,2,6,1,1,2,475,5711
1900149,3,5,1,1,2,475,5711
1900149,4,3,1,1,2,475,5711
1900149,5,7,2,1,2,475,5711
1900156,1,5,1,1,2,476,5674
1900156,2,9,2,1,2,476,5674
1900156,3,5,1,1,2,476,5674
1900156,4,4,1,1,2,476,5674
1900156,5,5,1,1,2,476,5674
1900280,1,1,1,1,3,477,5117
1900280,2,3,1,1,3,477,5117
1900280,3,4,1,1,3,477,5117
1900280,4,3,1,1,3,477,5117
1900280,5,5,1,1,3,477,5117
1900333,1,7,1,1,2,478,6487
1900333,2,4,1,1,2,478,6487
1900333,3,7,1,1,2,478,6487
1900333,4,3,1,1,2,478,6487
1900333,5,4,1,1,2,478,6487
1900549,1,1,1,1,3,479,5414
1900549,2,3,1,1,3,479,5414
1900549,3,3,1,1,3,479,5414
1900549,4,7,2,1,3,479,5414
1900549,5,3,1,1,3,479,5414
1901027,1,3,1,1,4,480,5751
1901027,2,4,1,1,4,480,5751
1901027,3,5,1,1,4,480,5751
1901027,5,2,1,1,4,480,5751
1901032,2,3,1,1,4,481,5089
1901032,3,3,1,1,4,481,5089
1901032,4,4,1,1,4,481,5089
1901032,5,5,1,1,4,481,5089
1901375,2,5,1,1,3,482,5873
1901375,3,11,1,1,3,482,5873
1902184,1,4,1,1,2,483,5706
1902184,2,5,1,1,2,483,5706
1902184,3,4,1,1,2,483,5706
1902184,4,1,1,1,2,483,5706
1902184,5,6,1,1,2,483,5706
1902279,2,3,1,1,4,484,5727
1902279,3,6,1,1,4,484,5727
1902279,4,9,1,1,4,484,5727
1902279,5,4,1,1,4,484,5727
1902517,2,3,1,1,2,485,6923
1902517,3,3,1,1,2,485,6923
1902517,4,5,1,1,2,485,6923
1902517,5,2,1,1,2,485,6923
1902630,1,2,1,1,3,486,4844
1902630,2,5,1,1,3,486,4844
1902630,3,3,1,1,3,486,4844
1902630,4,5,1,1,3,486,4844
1903249,1,4,1,1,4,487,5553
1903249,3,4,1,1,4,487,5553
1903249,4,5,1,1,4,487,5553
1903249,5,2,1,1,4,487,5553
1903320,1,3,1,1,3,488,5455
1903320,3,4,1,1,3,488,5455
1903320,4,2,1,1,3,488,5455
1903320,5,2,1,1,3,488,5455
1903556,1,4,1,1,3,489,5831
1903556,2,4,1,1,3,489,5831
1903556,3,5,1,1,3,489,5831
1903556,4,6,2,1,3,489,5831
1903556,5,2,1,1,3,489,5831
1903608,1,4,1,1,3,490,4838
1903608,3,4,1,1,3,490,4838
1903608,4,4,1,1,3,490,4838
1903608,5,2,1,1,3,490,4838
1903844,1,4,1,1,3,491,5167
1903844,2,4,1,1,3,491,5167
1903844,3,3,1,1,3,491,5167
1903844,4,3,1,1,3,491,5167
1904102,1,3,1,1,4,492,6562
1904102,2,3,1,1,4,492,6562
1904102,3,4,1,1,4,492,6562
1904102,4,3,1,1,4,492,6562
1904102,5,4,1,1,4,492,6562
1904174,1,5,1,1,4,493,6212
1904174,2,4,1,1,4,493,6212
1904174,3,7,1,1,4,493,6212
1904174,4,5,1,1,4,493,6212
1904174,5,4,1,1,4,493,6212
1904318,1,3,1,1,2,494,5269
1904318,2,5,1,1,2,494,5269
1904318,3,4,1,1,2,494,5269
1904318,4,4,2,1,2,494,5269
1904318,5,3,1,1,2,494,5269
1905009,1,8,1,1,3,495,5296
1905009,2,2,1,1,3,495,5296
1905009,3,5,1,1,3,495,5296
1905009,4,3,1,1,3,495,5296
1905009,5,3,1,1,3,495,5296
1905304,3,2,1,1,3,496,5598
1905304,5,3,1,1,3,496,5598
1905392,1,2,1,1,3,497,5709
1905392,2,8,1,1,3,497,5709
1905392,3,2,1,1,3,497,5709
1905392,5,1,1,1,3,497,5709
1906431,1,4,1,1,4,498,5272
1906431,2,5,1,1,4,498,5272
1906431,3,3,1,1,4,498,5272
1906431,4,4,1,1,4,498,5272
1906431,5,4,1,1,4,498,5272
1907306,1,5,1,1,2,499,4982
1907306,2,6,1,1,2,499,4982
1907306,3,4,1,1,2,499,4982
1907306,4,8,1,1,2,499,4982
1907306,5,9,1,1,2,499,4982
1907693,1,5,1,1,4,500,6885
1907693,3,5,1,1,4,500,6885
1907693,4,8,1,1,4,500,6885
1908164,1,3,1,1,4,501,6254
1908164,2,4,1,1,4,501,6254
1908323,1,3,1,1,3,502,5831
1908323,2,2,1,1,3,502,5831
1908323,3,4,1,1,3,502,5831
1908323,4,2,1,1,3,502,5831
1908323,5,4,1,1,3,502,5831
1908877,1,6,1,1,3,503,5776
1908877,2,4,1,1,3,503,5776
1908877,3,4,1,1,3,503,5776
1908877,4,4,1,1,3,503,5776
1908877,5,8,1,1,3,503,5776
1909056,1,4,1,1,4,504,6385
1909056,2,2,1,1,4,504,6385
1909056,3,5,1,1,4,504,6385
1909056,4,4,1,1,4,504,6385
1909056,5,5,1,1,4,504,6385
1909255,1,4,1,1,3,505,5536
1909255,2,6,1,1,3,505,5536
1909255,3,4,1,1,3,505,5536
1909255,4,4,1,1,3,505,5536
1909255,5,2,1,1,3,505,5536
1909281,1,1,1,1,2,506,4565
1909281,2,1,1,1,2,506,4565
1909281,3,4,1,1,2,506,4565
1909281,5,3,1,1,2,506,4565
1909381,1,3,1,1,3,507,5834
1909381,2,4,1,1,3,507,5834
1909381,3,4,1,1,3,507,5834
1909381,4,4,1,1,3,507,5834
1909381,5,2,1,1,3,507,5834
1909551,1,4,1,1,2,508,5926
1909551,2,1,1,1,2,508,5926
1909551,3,7,2,1,2,508,5926
1909551,5,5,1,1,2,508,5926
1909629,1,11,2,1,2,509,6124
1909629,3,2,1,1,2,509,6124
1909629,4,6,1,1,2,509,6124
1909629,5,3,1,1,2,509,6124
1909720,1,3,1,1,4,510,6484
1909720,2,3,1,1,4,510,6484
1909720,3,3,1,1,4,510,6484
1909720,4,5,1,1,4,510,6484
1909720,5,6,1,1,4,510,6484
1910079,1,5,1,2,5,511,3950
1910079,2,8,1,2,5,511,3950
1910079,3,1,1,2,5,511,3950
1910079,4,1,1,2,5,511,3950
1910079,6,3,1,2,5,511,3950
1910079,7,5,1,2,5,511,3950
1910079,8,4,1,2,5,511,3950
1910079,9,8,1,2,5,511,3950
1910079,11,3,1,2,5,511,3950
1910079,12,5,1,2,5,511,3950
1910079,13,4,1,2,5,511,3950
1910079,14,5,1,2,5,511,3950
1910079,15,4,1,2,5,511,3950
1910079,17,6,1,2,5,511,3950
1910079,18,3,1,2,5,511,3950
1910079,19,2,1,2,5,511,3950
1911346,1,4,1,3,9,512,2772
1911346,2,3,1,3,9,512,2772
1911346,3,6,1,3,9,512,2772
1911346,4,3,1,3,9,512,2772
1911346,5,5,1,3,9,512,2772
1911346,6,2,1,3,9,512,2772
1911346,7,5,1,3,9,512,2772
1911346,8,3,1,3,9,512,2772
1911346,9,5,1,3,9,512,2772
1911346,10,6,1,3,9,512,2772
1911346,11,5,1,3,9,512,2772
1911346,12,4,1,3,9,512,2772
1911346,13,2,1,3,9,512,2772
1911346,14,5,1,3,9,512,2772
1911346,15,3,1,3,9,512,2772
1911346,17,5,1,3,9,512,2772
1911346,18,4,1,3,9,512,2772
1911346,19,5,1,3,9,512,2772
1911346,20,1,1,3,9,512,2772
1960036,1,3,1,4,12,513,4687
1960036,2,2,1,4,12,513,4687
1960036,3,3,1,4,12,513,4687
1960036,5,4,1,4,12,513,4687
1960036,6,3,1,4,12,513,4687
1960036,7,4,1,4,12,513,4687
1960036,8,2,1,4,12,513,4687
1960036,10,5,1,4,12,513,4687
1960036,11,1,1,4,12,513,4687
1960036,12,2,1,4,12,513,4687
1960036,13,3,1,4,12,513,4687
1960036,14,4,1,4,12,513,4687
1960036,15,3,1,4,12,513,4687
1960036,16,2,1,4,12,513,4687
1960036,17,4,1,4,12,513,4687
1960036,18,4,1,4,12,513,4687
1960036,19,2,1,4,12,513,4687
1960036,20,2,1,4,12,513,4687
1960419,1,2,1,4,11,514,2384
1960419,2,5,1,4,11,514,2384
1960419,3,6,1,4,11,514,2384
1960419,5,3,1,4,11,514,2384
1960419,6,1,1,4,11,514,2384
1960419,7,5,1,4,11,514,2384
1960419,8,5,1,4,11,514,2384
1960419,10,7,1,4,11,514,2384
1960419,11,3,1,4,11,514,2384
1960419,12,6,1,4,11,514,2384
1960419,13,2,1,4,11,514,2384
1960419,16,3,1,4,11,514,2384
1960419,19,5,1,4,11,514,2384
1960419,20,2,1,4,11,514,2384
2000128,1,2,1,1,2,515,4887
2000128,2,4,1,1,2,515,4887
2000128,3,2,1,1,2,515,4887
2000128,4,5,1,1,2,515,4887
2000128,5,4,1,1,2,515,4887
2000180,1,6,1,1,2,516,5814
2000180,2,4,1,1,2,516,5814
2000180,3,5,1,1,2,516,5814
2000180,4,2,1,1,2,516,5814
2000180,5,9,2,1,2,516,5814
2000321,1,4,1,1,2,517,5042
2000321,2,6,2,1,2,517,5042
2000321,3,4,1,1,2,517,5042
2000321,4,3,1,1,2,517,5042
2000321,5,5,1,1,2,517,5042
2000325,1,4,1,1,3,518,8368
2000325,2,4,1,1,3,518,8368
2000325,3,5,1,1,3,518,8368
2000325,4,6,1,1,3,518,8368
2000325,5,3,1,1,3,518,8368
2001009,1,2,1,2,5,519,3187
2001009,2,3,1,2,5,519,3187
2001009,4,1,1,2,5,519,3187
2001009,5,4,2,2,5,519,3187
2001009,7,5,1,2,5,519,3187
2001009,8,3,1,2,5,519,3187
2001009,9,3,1,2,5,519,3187
2001009,10,6,1,2,5,519,3187
2001009,12,4,1,2,5,519,3187
2001009,13,6,1,2,5,519,3187
2001009,14,6,1,2,5,519,3187
2001009,15,3,1,2,5,519,3187
2001009,16,4,1,2,5,519,3187
2001009,17,5,1,2,5,519,3187
2001009,19,8,1,2,5,519,3187
2001009,20,1,1,2,5,519,3187
2003176,3,5,1,3,8,520,3671
2003176,4,2,1,3,8,520,3671
2003176,6,4,1,3,8,520,3671
2003176,7,2,1,3,8,520,3671
2003176,8,4,1,3,8,520,3671
2003176,10,4,1,3,8,520,3671
2003176,11,2,1,3,8,520,3671
2003176,14,5,1,3,8,520,3671
2003176,15,7,1,3,8,520,3671
2003176,16,4,1,3,8,520,3671
2003176,17,4,1,3,8,520,3671
2003176,18,2,1,3,8,520,3671
2003177,1,1,1,3,9,521,4236
2003177,3,2,1,3,9,521,4236
2003177,4,6,2,3,9,521,4236
2003177,5,3,1,3,9,521,4236
2003177,6,3,1,3,9,521,4236
2003177,7,2,1,3,9,521,4236
2003177,8,1,1,3,9,521,4236
2003177,9,4,1,3,9,521,4236
2003177,11,1,1,3,9,521,4236
2003177,12,4,1,3,9,521,4236
2003177,13,6,1,3,9,521,4236
2003177,15,5,1,3,9,521,4236
2003177,16,3,1,3,9,521,4236
2003177,17,4,1,3,9,521,4236
2003177,18,5,1,3,9,521,4236
2003177,19,2,1,3,9,521,4236
2003177,20,2,1,3,9,521,4236
2060006,1,1,1,4,12,522,3932
2060006,2,4,1,4,12,522,3932
2060006,4,5,1,4,12,522,3932
2060006,5,2,1,4,12,522,3932
2060006,6,1,1,4,12,522,3932
2060006,8,3,1,4,12,522,3932
2060006,9,7,1,4,12,522,3932
2060006,10,3,1,4,12,522,3932
2060006,11,3,1,4,12,522,3932
2060006,12,6,1,4,12,522,3932
2060006,13,2,1,4,12,522,3932
2060006,14,4,1,4,12,522,3932
2060006,16,5,1,4,12,522,3932
2060006,17,7,1,4,12,522,3932
2060006,18,3,1,4,12,522,3932
2060006,19,6,1,4,12,522,3932
2060006,20,3,1,4,12,522,3932
2060078,1,3,1,4,11,523,4780
2060078,2,2,1,4,11,523,4780
2060078,4,5,1,4,11,523,4780
2060078,5,3,1,4,11,523,4780
2060078,6,7,1,4,11,523,4780
2060078,7,8,1,4,11,523,4780
2060078,9,4,1,4,11,523,4780
2060078,10,2,1,4,11,523,4780
2060078,11,5,1,4,11,523,4780
2060078,12,3,1,4,11,523,4780
2060078,13,6,1,4,11,523,4780
2060078,14,2,1,4,11,523,4780
2060078,15,5,1,4,11,523,4780
2060078,16,6,1,4,11,523,4780
2060078,17,6,1,4,11,523,4780
2060078,18,6,1,4,11,523,4780
2060078,19,2,1,4,11,523,4780
2060078,20,6,1,4,11,523,4780
2060478,1,4,1,4,11,524,3689
2060478,2,5,1,4,11,524,3689
2060478,5,3,1,4,11,524,3689
2060478,8,2,1,4,11,524,3689
2060478,9,2,1,4,11,524,3689
2060478,15,3,1,4,11,524,3689
2060478,16,6,1,4,11,524,3689
2060478,17,3,1,4,11,524,3689
2060478,18,7,1,4,11,524,3689
2060478,21,6,1,4,11,524,3689
2060883,1,5,1,4,11,525,4535
2060883,3,7,1,4,11,525,4535
2060883,4,3,1,4,11,525,4535
2060883,5,4,1,4,11,525,4535
2060883,6,6,1,4,11,525,4535
2060883,7,2,1,4,11,525,4535
2060883,8,5,1,4,11,525,4535
2060883,9,2,1,4,11,525,4535
2060883,10,5,1,4,11,525,4535
2060883,11,5,1,4,11,525,4535
2060883,12,2,1,4,11,525,4535
2060883,13,3,1,4,11,525,4535
2060883,14,9,1,4,11,525,4535
2060883,15,4,1,4,11,525,4535
2060883,16,6,1,4,11,525,4535
2060883,17,3,1,4,11,525,4535
2060883,18,5,1,4,11,525,4535
2060883,19,3,1,4,11,525,4535
2060883,20,5,1,4,11,525,4535
2061424,2,4,1,4,11,526,5299
2061424,3,5,1,4,11,526,5299
2061424,5,5,1,4,11,526,5299
2061424,7,10,1,4,11,526,5299
2061424,8,3,1,4,11,526,5299
2061424,9,4,1,4,11,526,5299
2061424,10,2,1,4,11,526,5299
2061424,11,7,1,4,11,526,5299
2061424,12,1,1,4,11,526,5299
2061424,13,2,1,4,11,526,5299
2061424,15,5,1,4,11,526,5299
2061424,16,7,1,4,11,526,5299
2061424,17,5,1,4,11,526,5299
2061424,18,4,1,4,11,526,5299
2061424,19,5,1,4,11,526,5299
2061424,20,2,1,4,11,526,5299
2062246,2,3,1,4,11,527,4716
2062246,3,6,1,4,11,527,4716
2062246,4,5,1,4,11,527,4716
2062246,6,4,1,4,11,527,4716
2062246,7,4,1,4,11,527,4716
2062246,9,2,1,4,11,527,4716
2062246,10,7,1,4,11,527,4716
2062246,11,2,1,4,11,527,4716
2062246,12,2,1,4,11,527,4716
2062246,13,7,1,4,11,527,4716
2062246,14,2,1,4,11,527,4716
2062246,16,6,1,4,11,527,4716
2062246,17,3,1,4,11,527,4716
2062246,18,6,1,4,11,527,4716
2100736,1,6,1,1,2,528,6332
2100736,2,4,1,1,2,528,6332
2100736,3,1,1,1,2,528,6332
2100736,4,4,1,1,2,528,6332
2100736,5,5,1,1,2,528,6332
2100900,1,1,1,1,2,529,5338
2100900,2,2,1,1,2,529,5338
2100900,4,2,1,1,2,529,5338
2100900,5,1,1,1,2,529,5338
2101068,1,5,1,1,2,530,5793
2101068,2,3,1,1,2,530,5793
2101068,3,3,1,1,2,530,5793
2101068,4,8,2,1,2,530,5793
2101068,5,4,1,1,2,530,5793
2101148,1,4,1,1,3,531,5973
2101148,2,4,1,1,3,531,5973
2101148,3,4,1,1,3,531,5973
2101148,4,4,1,1,3,531,5973
2101148,5,4,1,1,3,531,5973
2101279,1,5,1,1,4,532,8662
2101279,3,4,1,1,4,532,8662
2101279,4,2,1,1,4,532,8662
2101279,5,3,1,1,4,532,8662
2101570,1,14,2,1,2,533,5862
2101570,2,2,1,1,2,533,5862
2101570,3,1,1,1,2,533,5862
2101570,4,4,1,1,2,533,5862
2101570,5,3,1,1,2,533,5862
2101573,1,2,1,1,3,534,4064
2101573,3,2,1,1,3,534,4064
2101573,4,3,1,1,3,534,4064
2101573,5,2,1,1,3,534,4064
2101866,1,4,1,1,3,535,5419
2101866,5,7,1,1,3,535,5419
2102493,1,3,1,1,3,536,5738
2102493,2,3,1,1,3,536,5738
2102493,3,4,1,1,3,536,5738
2102493,4,5,1,1,3,536,5738
2102493,5,1,1,1,3,536,5738
2102558,1,5,1,1,2,537,6642
2102558,3,4,1,1,2,537,6642
2102558,5,2,1,1,2,537,6642
2102956,1,4,1,1,2,538,7579
2102956,2,4,1,1,2,538,7579
2102956,3,8,1,1,2,538,7579
2102956,4,8,1,1,2,538,7579
2102956,5,5,2,1,2,538,7579
2102961,1,5,1,1,3,539,3544
2102961,2,5,1,1,3,539,3544
2102961,4,5,1,1,3,539,3544
2102961,5,5,1,1,3,539,3544
2102994,1,1,1,1,3,540,5672
2102994,2,4,1,1,3,540,5672
2102994,3,5,1,1,3,540,5672
2102994,4,8,1,1,3,540,5672
2103554,1,4,1,1,2,541,5195
2103554,2,5,1,1,2,541,5195
2103554,3,2,1,1,2,541,5195
2103554,4,3,1,1,2,541,5195
2103655,1,5,1,1,2,542,4844
2103655,2,4,1,1,2,542,4844
2103655,3,3,1,1,2,542,4844
2103655,5,3,1,1,2,542,4844
