UPM,VIV_SEL,P1_1,P1_2,P1_3,TLOC,EST_DIS,UPM_DIS,FACTOR
1911346,02,03,1,,3,009,00512,02772
1911346,03,06,1,,3,009,00512,02772
1911346,04,03,1,,3,009,00512,02772
1911346,05,05,1,,3,009,00512,02772
1911346,06,02,1,,3,009,00512,02772
1911346,07,05,1,,3,009,00512,02772
1911346,08,03,1,,3,009,00512,02772
1911346,09,05,1,,3,009,00512,02772
1911346,10,06,1,,3,009,00512,02772
1911346,11,05,1,,3,009,00512,02772
1911346,12,04,1,,3,009,00512,02772
1911346,13,02,1,,3,009,00512,02772
1911346,14,05,1,,3,009,00512,02772
1911346,15,03,1,,3,009,00512,02772
1911346,17,05,1,,3,009,00512,02772
1911346,18,04,1,,3,009,00512,02772
1911346,19,05,1,,3,009,00512,02772
1911346,20,01,1,,3,009,00512,02772
1960036,01,03,1,,4,012,00513,04687
1960036,02,02,1,,4,012,00513,04687
1960036,03,03,1,,4,012,00513,04687
1960036,05,04,1,,4,012,00513,04687
1960036,06,03,1,,4,012,00513,04687
1960036,07,04,1,,4,012,00513,04687
1960036,08,02,1,,4,012,00513,04687
1960036,10,05,1,,4,012,00513,04687
1960036,11,01,1,,4,012,00513,04687
1960036,12,02,1,,4,012,00513,04687
1960036,13,03,1,,4,012,00513,04687
1960036,14,04,1,,4,012,00513,04687
1960036,15,03,1,,4,012,00513,04687
1960036,16,02,1,,4,012,00513,04687
1960036,17,04,1,,4,012,00513,04687
1960036,18,04,1,,4,012,00513,04687
1960036,19,02,1,,4,012,00513,04687
1960036,20,02,1,,4,012,00513,04687
1960419,01,02,1,,4,011,00514,02384
1960419,02,05,1,,4,011,00514,02384
1960419,03,06,1,,4,011,00514,02384
1960419,05,03,1,,4,011,00514,02384
1960419,06,01,1,,4,011,00514,02384
1960419,07,05,1,,4,011,00514,02384
1960419,08,05,1,,4,011,00514,02384
1960419,10,07,1,,4,011,00514,02384
1960419,11,03,1,,4,011,00514,02384
1960419,12,06,1,,4,011,00514,02384
1960419,13,02,1,,4,011,00514,02384
1960419,16,03,1,,4,011,00514,02384
1960419,19,05,1,,4,011,00514,02384
1960419,20,02,1,,4,011,00514,02384
2000128,01,02,1,,1,002,00515,04887
2000128,02,04,1,,1,002,00515,04887
2000128,03,02,1,,1,002,00515,04887
2000128,04,05,1,,1,002,00515,04887
2000128,05,04,1,,1,002,00515,04887
2000180,01,06,1,,1,002,00516,05814
2000180,02,04,1,,1,002,00516,05814
2000180,03,05,1,,1,002,00516,05814
2000180,04,02,1,,1,002,00516,05814
2000180,05,09,2,02,1,002,00516,05814
2000321,01,04,1,,1,002,00517,05042
2000321,02,06,2,02,1,002,00517,05042
2000321,03,04,1,,1,002,00517,05042
2000321,04,03,1,,1,002,00517,05042
2000321,05,05,1,,1,002,00517,05042
2000325,01,04,1,,1,003,00518,08368
2000325,02,04,1,,1,003,00518,08368
2000325,03,05,1,,1,003,00518,08368
2000325,04,06,1,,1,003,00518,08368
2000325,05,03,1,,1,003,00518,08368
2001009,01,02,1,,2,005,00519,03187
2001009,02,03,1,,2,005,00519,03187
2001009,04,01,1,,2,005,00519,03187
2001009,05,04,2,03,2,005,00519,03187
2001009,07,05,1,,2,005,00519,03187
2001009,08,03,1,,2,005,00519,03187
2001009,09,03,1,,2,005,00519,03187
2001009,10,06,1,,2,005,00519,03187
2001009,12,04,1,,2,005,00519,03187
2001009,13,06,1,,2,005,00519,03187
2001009,14,06,1,,2,005,00519,03187
2001009,15,03,1,,2,005,00519,03187
2001009,16,04,1,,2,005,00519,03187
2001009,17,05,1,,2,005,00519,03187
2001009,19,08,1,,2,005,00519,03187
2001009,20,01,1,,2,005,00519,03187
2003176,03,05,1,,3,008,00520,03671
2003176,04,02,1,,3,008,00520,03671
2003176,06,04,1,,3,008,00520,03671
2003176,07,02,1,,3,008,00520,03671
2003176,08,04,1,,3,008,00520,03671
2003176,10,04,1,,3,008,00520,03671
2003176,11,02,1,,3,008,00520,03671
2003176,14,05,1,,3,008,00520,03671
2003176,15,07,1,,3,008,00520,03671
2003176,16,04,1,,3,008,00520,03671
2003176,17,04,1,,3,008,00520,03671
2003176,18,02,1,,3,008,00520,03671
2003177,01,01,1,,3,009,00521,04236
2003177,03,02,1,,3,009,00521,04236
2003177,04,06,2,03,3,009,00521,04236
2003177,05,03,1,,3,009,00521,04236
2003177,06,03,1,,3,009,00521,04236
2003177,07,02,1,,3,009,00521,04236
2003177,08,01,1,,3,009,00521,04236
2003177,09,04,1,,3,009,00521,04236
2003177,11,01,1,,3,009,00521,04236
2003177,12,04,1,,3,009,00521,04236
2003177,13,06,1,,3,009,00521,04236
2003177,15,05,1,,3,009,00521,04236
2003177,16,03,1,,3,009,00521,04236
2003177,17,04,1,,3,009,00521,04236
2003177,18,05,1,,3,009,00521,04236
2003177,19,02,1,,3,009,00521,04236
2003177,20,02,1,,3,009,00521,04236
2060006,01,01,1,,4,012,00522,03932
2060006,02,04,1,,4,012,00522,03932
2060006,04,05,1,,4,012,00522,03932
2060006,05,02,1,,4,012,00522,03932
2060006,06,01,1,,4,012,00522,03932
2060006,08,03,1,,4,012,00522,03932
2060006,09,07,1,,4,012,00522,03932
2060006,10,03,1,,4,012,00522,03932
2060006,11,03,1,,4,012,00522,03932
2060006,12,06,1,,4,012,00522,03932
2060006,13,02,1,,4,012,00522,03932
2060006,14,04,1,,4,012,00522,03932
2060006,16,05,1,,4,012,00522,03932
2060006,17,07,1,,4,012,00522,03932
2060006,18,03,1,,4,012,00522,03932
2060006,19,06,1,,4,012,00522,03932
2060006,20,03,1,,4,012,00522,03932
2060078,01,03,1,,4,011,00523,04780
2060078,02,02,1,,4,011,00523,04780
2060078,04,05,1,,4,011,00523,04780
2060078,05,03,1,,4,011,00523,04780
2060078,06,07,1,,4,011,00523,04780
2060078,07,08,1,,4,011,00523,04780
2060078,09,04,1,,4,011,00523,04780
2060078,10,02,1,,4,011,00523,04780
2060078,11,05,1,,4,011,00523,04780
2060078,12,03,1,,4,011,00523,04780
2060078,13,06,1,,4,011,00523,04780
2060078,14,02,1,,4,011,00523,04780
2060078,15,05,1,,4,011,00523,04780
2060078,16,06,1,,4,011,00523,04780
2060078,17,06,1,,4,011,00523,04780
2060078,18,06,1,,4,011,00523,04780
2060078,19,02,1,,4,011,00523,04780
2060078,20,06,1,,4,011,00523,04780
2060478,01,04,1,,4,011,00524,03689
2060478,02,05,1,,4,011,00524,03689
2060478,05,03,1,,4,011,00524,03689
2060478,08,02,1,,4,011,00524,03689
2060478,09,02,1,,4,011,00524,03689
2060478,15,03,1,,4,011,00524,03689
2060478,16,06,1,,4,011,00524,03689
2060478,17,03,1,,4,011,00524,03689
2060478,18,07,1,,4,011,00524,03689
2060478,21,06,1,,4,011,00524,03689
2060883,01,05,1,,4,011,00525,04535
2060883,03,07,1,,4,011,00525,04535
2060883,04,03,1,,4,011,00525,04535
2060883,05,04,1,,4,011,00525,04535
2060883,06,06,1,,4,011,00525,04535
2060883,07,02,1,,4,011,00525,04535
2060883,08,05,1,,4,011,00525,04535
2060883,09,02,1,,4,011,00525,04535
2060883,10,05,1,,4,011,00525,04535
2060883,11,05,1,,4,011,00525,04535
2060883,12,02,1,,4,011,00525,04535
2060883,13,03,1,,4,011,00525,04535
2060883,14,09,1,,4,011,00525,04535
2060883,15,04,1,,4,011,00525,04535
2060883,16,06,1,,4,011,00525,04535
2060883,17,03,1,,4,011,00525,04535
2060883,18,05,1,,4,011,00525,04535
2060883,19,03,1,,4,011,00525,04535
2060883,20,05,1,,4,011,00525,04535
2061424,02,04,1,,4,011,00526,05299
2061424,03,05,1,,4,011,00526,05299
2061424,05,05,1,,4,011,00526,05299
2061424,07,10,1,,4,011,00526,05299
2061424,08,03,1,,4,011,00526,05299
2061424,09,04,1,,4,011,00526,05299
2061424,10,02,1,,4,011,00526,05299
2061424,11,07,1,,4,011,00526,05299
2061424,12,01,1,,4,011,00526,05299
2061424,13,02,1,,4,011,00526,05299
2061424,15,05,1,,4,011,00526,05299
2061424,16,07,1,,4,011,00526,05299
2061424,17,05,1,,4,011,00526,05299
2061424,18,04,1,,4,011,00526,05299
2061424,19,05,1,,4,011,00526,05299
2061424,20,02,1,,4,011,00526,05299
2062246,02,03,1,,4,011,00527,04716
2062246,03,06,1,,4,011,00527,04716
2062246,04,05,1,,4,011,00527,04716
2062246,06,04,1,,4,011,00527,04716
2062246,07,04,1,,4,011,00527,04716
2062246,09,02,1,,4,011,00527,04716
2062246,10,07,1,,4,011,00527,04716
2062246,11,02,1,,4,011,00527,04716
2062246,12,02,1,,4,011,00527,04716
2062246,13,07,1,,4,011,00527,04716
2062246,14,02,1,,4,011,00527,04716
2062246,16,06,1,,4,011,00527,04716
2062246,17,03,1,,4,011,00527,04716
2062246,18,06,1,,4,011,00527,04716
2100736,01,06,1,,1,002,00528,06332
2100736,02,04,1,,1,002,00528,06332
2100736,03,01,1,,1,002,00528,06332
2100736,04,04,1,,1,002,00528,06332
2100736,05,05,1,,1,002,00528,06332
2100900,01,01,1,,1,002,00529,05338
2100900,02,02,1,,1,002,00529,05338
2100900,04,02,1,,1,002,00529,05338
2100900,05,01,1,,1,002,00529,05338
2101068,01,05,1,,1,002,00530,05793
2101068,02,03,1,,1,002,00530,05793
2101068,03,03,1,,1,002,00530,05793
2101068,04,08,2,02,1,002,00530,05793
2101068,05,04,1,,1,002,00530,05793
2101148,01,04,1,,1,003,00531,05973
2101148,02,04,1,,1,003,00531,05973
2101148,03,04,1,,1,003,00531,05973
2101148,04,04,1,,1,003,00531,05973
2101148,05,04,1,,1,003,00531,05973
2101279,01,05,1,,1,004,00532,08662
2101279,03,04,1,,1,004,00532,08662
2101279,04,02,1,,1,004,00532,08662
2101279,05,03,1,,1,004,00532,08662
2101570,01,14,2,04,1,002,00533,05862
2101570,02,02,1,,1,002,00533,05862
2101570,03,01,1,,1,002,00533,05862
2101570,04,04,1,,1,002,00533,05862
2101570,05,03,1,,1,002,00533,05862
2101573,01,02,1,,1,003,00534,04064
2101573,03,02,1,,1,003,00534,04064
2101573,04,03,1,,1,003,00534,04064
2101573,05,02,1,,1,003,00534,04064
2101866,01,04,1,,1,003,00535,05419
2101866,05,07,1,,1,003,00535,05419
2102493,01,03,1,,1,003,00536,05738
2102493,02,03,1,,1,003,00536,05738
2102493,03,04,1,,1,003,00536,05738
2102493,04,05,1,,1,003,00536,05738
2102493,05,01,1,,1,003,00536,05738
2102558,01,05,1,,1,002,00537,06642
2102558,03,04,1,,1,002,00537,06642
2102558,05,02,1,,1,002,00537,06642
2102956,01,04,1,,1,002,00538,07579
2102956,02,04,1,,1,002,00538,07579
2102956,03,08,1,,1,002,00538,07579
2102956,04,08,1,,1,002,00538,07579
2102956,05,05,2,02,1,002,00538,07579
2102961,01,05,1,,1,003,00539,03544
2102961,02,05,1,,1,003,00539,03544
2102961,04,05,1,,1,003,00539,03544
2102961,05,05,1,,1,003,00539,03544
2102994,01,01,1,,1,003,00540,05672
2102994,02,04,1,,1,003,00540,05672
2102994,03,05,1,,1,003,00540,05672
2102994,04,08,1,,1,003,00540,05672
2103554,01,04,1,,1,002,00541,05195
2103554,02,05,1,,1,002,00541,05195
2103554,03,02,1,,1,002,00541,05195
2103554,04,03,1,,1,002,00541,05195
2103655,01,05,1,,1,002,00542,04844
2103655,02,04,1,,1,002,00542,04844
2103655,03,03,1,,1,002,00542,04844
2103655,05,03,1,,1,002,00542,04844
2104794,01,06,1,,2,005,00543,04784
2104794,02,05,1,,2,005,00543,04784
2104794,03,04,1,,2,005,00543,04784
2104794,04,04,1,,2,005,00543,04784
2104794,06,02,1,,2,005,00543,04784
2104794,07,02,1,,2,005,00543,04784
2104794,09,05,1,,2,005,00543,04784
2104794,10,02,1,,2,005,00543,04784
2104794,11,07,2,02,2,005,00543,04784
2104794,12,03,1,,2,005,00543,04784
2104794,13,01,1,,2,005,00543,04784
2104794,14,06,1,,2,005,00543,04784
2104794,16,10,2,02,2,005,00543,04784
2104794,17,04,1,,2,005,00543,04784
2104794,18,03,1,,2,005,00543,04784
2104794,19,10,1,,2,005,00543,04784
2104794,20,03,1,,2,005,00543,04784
2105105,02,04,1,,2,005,00544,04741
2105105,03,04,1,,2,005,00544,04741
2105105,04,04,1,,2,005,00544,04741
2105105,05,06,1,,2,005,00544,04741
2105105,06,04,1,,2,005,00544,04741
2105105,07,02,1,,2,005,00544,04741
2105105,08,08,1,,2,005,00544,04741
2105105,09,14,1,,2,005,00544,04741
2105105,10,03,1,,2,005,00544,04741
2105105,12,07,1,,2,005,00544,04741
2105105,14,05,1,,2,005,00544,04741
2105105,15,06,1,,2,005,00544,04741
2105105,16,02,1,,2,005,00544,04741
2105105,17,04,1,,2,005,00544,04741
2105105,18,04,2,02,2,005,00544,04741
2105105,20,02,1,,2,005,00544,04741
2106323,01,05,1,,3,009,00545,04448
2106323,02,05,1,,3,009,00545,04448
2106323,04,05,1,,3,009,00545,04448
2106323,05,06,1,,3,009,00545,04448
2106323,06,02,1,,3,009,00545,04448
2106323,07,02,1,,3,009,00545,04448
2106323,08,04,1,,3,009,00545,04448
2106323,09,07,1,,3,009,00545,04448
2106323,10,03,1,,3,009,00545,04448
2106323,11,06,1,,3,009,00545,04448
2106323,12,06,1,,3,009,00545,04448
2106323,13,04,1,,3,009,00545,04448
2106323,14,03,1,,3,009,00545,04448
2106323,15,04,1,,3,009,00545,04448
2106323,17,03,1,,3,009,00545,04448
2106323,18,02,1,,3,009,00545,04448
2106323,19,04,1,,3,009,00545,04448
2106323,20,04,1,,3,009,00545,04448
2107276,01,07,1,,3,008,00546,05082
2107276,02,06,1,,3,008,00546,05082
2107276,03,05,1,,3,008,00546,05082
2107276,04,04,1,,3,008,00546,05082
2107276,05,01,1,,3,008,00546,05082
2107276,06,04,1,,3,008,00546,05082
2107276,07,04,1,,3,008,00546,05082
2107276,08,08,2,02,3,008,00546,05082
2107276,09,03,1,,3,008,00546,05082
2107276,10,02,1,,3,008,00546,05082
2107276,11,05,1,,3,008,00546,05082
2107276,12,02,1,,3,008,00546,05082
2107276,13,05,1,,3,008,00546,05082
2107276,14,06,1,,3,008,00546,05082
2107276,15,05,1,,3,008,00546,05082
2107276,16,03,1,,3,008,00546,05082
2107276,17,02,1,,3,008,00546,05082
2107276,18,09,1,,3,008,00546,05082
2107276,19,07,1,,3,008,00546,05082
2107276,20,04,1,,3,008,00546,05082
2107956,01,03,1,,3,009,00547,05211
2107956,02,02,1,,3,009,00547,05211
2107956,03,06,1,,3,009,00547,05211
2107956,04,06,1,,3,009,00547,05211
2107956,06,02,1,,3,009,00547,05211
2107956,07,07,2,02,3,009,00547,05211
2107956,09,09,1,,3,009,00547,05211
2107956,10,02,1,,3,009,00547,05211
2107956,11,04,1,,3,009,00547,05211
2107956,12,03,1,,3,009,00547,05211
2107956,13,02,1,,3,009,00547,05211
2107956,14,11,2,03,3,009,00547,05211
2107956,15,02,1,,3,009,00547,05211
2107956,16,04,2,02,3,009,00547,05211
2107956,17,05,1,,3,009,00547,05211
2107956,18,05,1,,3,009,00547,05211
2107956,19,06,1,,3,009,00547,05211
2107956,20,04,1,,3,009,00547,05211
2108261,02,05,1,,1,004,00548,03474
2108261,03,03,1,,1,004,00548,03474
2108261,04,04,1,,1,004,00548,03474
2108261,05,03,2,03,1,004,00548,03474
2161060,01,07,1,,4,011,00549,04261
2161060,02,08,1,,4,011,00549,04261
2161060,04,13,1,,4,011,00549,04261
2161060,05,08,1,,4,011,00549,04261
2161060,06,04,1,,4,011,00549,04261
2161060,07,02,1,,4,011,00549,04261
2161060,08,05,1,,4,011,00549,04261
2161060,09,05,1,,4,011,00549,04261
2161060,11,04,1,,4,011,00549,04261
2161060,12,09,1,,4,011,00549,04261
2161060,13,06,1,,4,011,00549,04261
2161060,14,07,1,,4,011,00549,04261
2161060,15,05,1,,4,011,00549,04261
2161060,17,04,1,,4,011,00549,04261
2161060,18,05,1,,4,011,00549,04261
2161060,19,10,1,,4,011,00549,04261
2161060,20,04,1,,4,011,00549,04261
2161060,21,06,1,,4,011,00549,04261
2161060,22,06,1,,4,011,00549,04261
2161145,01,03,1,,4,011,00550,05630
2161145,02,06,1,,4,011,00550,05630
2161145,03,09,1,,4,011,00550,05630
2161145,04,04,1,,4,011,00550,05630
2161145,05,06,1,,4,011,00550,05630
2161145,07,01,1,,4,011,00550,05630
2161145,08,06,1,,4,011,00550,05630
2161145,09,03,1,,4,011,00550,05630
2161145,11,05,1,,4,011,00550,05630
2161145,12,06,1,,4,011,00550,05630
2161145,13,08,1,,4,011,00550,05630
2161145,14,03,1,,4,011,00550,05630
2161145,16,04,1,,4,011,00550,05630
2161145,17,05,1,,4,011,00550,05630
2161145,18,05,1,,4,011,00550,05630
2161145,19,03,1,,4,011,00550,05630
2161145,20,03,1,,4,011,00550,05630
2161702,01,05,1,,4,012,00551,03730
2161702,02,06,1,,4,012,00551,03730
2161702,03,04,1,,4,012,00551,03730
2161702,04,03,1,,4,012,00551,03730
2161702,05,03,1,,4,012,00551,03730
2161702,06,05,1,,4,012,00551,03730
2161702,07,01,1,,4,012,00551,03730
2161702,08,03,1,,4,012,00551,03730
2161702,09,05,1,,4,012,00551,03730
2161702,10,03,1,,4,012,00551,03730
2161702,11,09,1,,4,012,00551,03730
2161702,12,10,1,,4,012,00551,03730
2161702,13,05,1,,4,012,00551,03730
2161702,15,05,1,,4,012,00551,03730
2161702,16,04,1,,4,012,00551,03730
2161702,17,04,1,,4,012,00551,03730
2161702,18,03,1,,4,012,00551,03730
2161702,19,08,1,,4,012,00551,03730
2161702,20,02,1,,4,012,00551,03730
2161763,01,07,2,03,4,011,00552,04542
2161763,02,06,1,,4,011,00552,04542
2161763,04,07,2,02,4,011,00552,04542
2161763,05,04,1,,4,011,00552,04542
2161763,06,04,1,,4,011,00552,04542
2161763,07,04,1,,4,011,00552,04542
2161763,08,04,1,,4,011,00552,04542
2161763,09,01,1,,4,011,00552,04542
2161763,12,03,1,,4,011,00552,04542
2161763,14,06,1,,4,011,00552,04542
2161763,15,09,1,,4,011,00552,04542
2161763,16,08,1,,4,011,00552,04542
2161763,18,04,1,,4,011,00552,04542
2161763,19,07,2,02,4,011,00552,04542
2161763,20,04,1,,4,011,00552,04542
2200155,01,02,1,,1,003,00553,04141
2200155,02,01,1,,1,003,00553,04141
2200155,04,01,1,,1,003,00553,04141
2200179,01,01,1,,1,003,00554,04979
2200179,02,01,1,,1,003,00554,04979
2200179,04,03,2,02,1,003,00554,04979
2200182,01,02,1,,1,003,00555,05125
2200182,02,05,1,,1,003,00555,05125
2200182,04,03,1,,1,003,00555,05125
2200182,05,02,1,,1,003,00555,05125
2200303,01,05,1,,1,002,00556,06515
2200303,03,11,1,,1,002,00556,06515
2200303,04,06,1,,1,002,00556,06515
2200303,05,07,2,02,1,002,00556,06515
2200369,02,03,1,,1,002,00557,05635
2200369,03,11,2,03,1,002,00557,05635
2200369,04,06,1,,1,002,00557,05635
2200369,05,05,2,02,1,002,00557,05635
2200463,01,04,1,,1,003,00558,06706
2200463,03,04,1,,1,003,00558,06706
2200463,04,02,1,,1,003,00558,06706
2200463,05,04,1,,1,003,00558,06706
2200562,01,03,1,,1,002,00559,06794
2200562,02,01,1,,1,002,00559,06794
2200562,03,03,1,,1,002,00559,06794
2200562,04,02,1,,1,002,00559,06794
2200562,05,05,1,,1,002,00559,06794
2200837,01,03,1,,1,003,00560,05553
2200837,02,03,1,,1,003,00560,05553
2200837,04,04,1,,1,003,00560,05553
2200837,05,01,1,,1,003,00560,05553
2200870,01,03,1,,1,003,00561,06310
2200870,02,03,1,,1,003,00561,06310
2200870,03,01,1,,1,003,00561,06310
2200870,04,07,1,,1,003,00561,06310
2200870,05,05,1,,1,003,00561,06310
2200923,01,03,2,03,1,004,00562,06295
2200923,02,04,1,,1,004,00562,06295
2200923,03,01,1,,1,004,00562,06295
2200923,04,04,1,,1,004,00562,06295
2200923,05,01,1,,1,004,00562,06295
2200944,01,03,1,,1,003,00563,06199
2200944,02,03,1,,1,003,00563,06199
2200944,03,04,1,,1,003,00563,06199
2200944,04,03,1,,1,003,00563,06199
2200944,05,01,1,,1,003,00563,06199
2200963,01,04,1,,1,003,00564,05233
2200963,02,10,2,02,1,003,00564,05233
2200963,03,08,1,,1,003,00564,05233
2200963,04,07,1,,1,003,00564,05233
2200963,05,02,1,,1,003,00564,05233
2201021,01,04,1,,1,002,00565,05616
2201021,03,04,1,,1,002,00565,05616
2201021,04,02,1,,1,002,00565,05616
2201021,05,04,1,,1,002,00565,05616
2201056,01,05,1,,1,003,00566,05741
2201056,02,04,1,,1,003,00566,05741
2201056,03,05,1,,1,003,00566,05741
2201056,04,03,1,,1,003,00566,05741
2201056,05,03,1,,1,003,00566,05741
2201087,02,03,1,,1,004,00567,06820
2201087,03,04,1,,1,004,00567,06820
2201087,04,04,1,,1,004,00567,06820
2201087,05,01,1,,1,004,00567,06820
2201214,01,02,1,,1,002,00568,08840
2201214,02,01,1,,1,002,00568,08840
2201214,03,02,1,,1,002,00568,08840
2201214,04,04,1,,1,002,00568,08840
2201214,05,05,1,,1,002,00568,08840
2201256,01,07,1,,1,003,00569,04718
2201256,02,02,1,,1,003,00569,04718
2201256,03,04,1,,1,003,00569,04718
2201256,04,04,1,,1,003,00569,04718
2201335,01,03,1,,1,002,00570,06341
2201335,02,01,1,,1,002,00570,06341
2201335,03,04,1,,1,002,00570,06341
2201335,04,04,1,,1,002,00570,06341
2201335,05,03,1,,1,002,00570,06341
2201340,01,03,1,,1,002,00571,06808
2201340,02,04,1,,1,002,00571,06808
2201340,03,04,1,,1,002,00571,06808
2201340,04,01,1,,1,002,00571,06808
2201340,05,05,1,,1,002,00571,06808
2201451,01,02,1,,1,004,00572,06934
2201451,02,03,1,,1,004,00572,06934
2201451,03,02,1,,1,004,00572,06934
2201451,04,02,1,,1,004,00572,06934
2201451,05,04,1,,1,004,00572,06934
2201503,01,03,1,,1,004,00573,06011
2201503,02,03,1,,1,004,00573,06011
2201503,03,03,1,,1,004,00573,06011
2201503,04,02,1,,1,004,00573,06011
2201503,05,01,1,,1,004,00573,06011
2201580,01,04,1,,1,004,00574,05468
2201580,02,03,1,,1,004,00574,05468
2201580,03,04,1,,1,004,00574,05468
2201580,05,03,1,,1,004,00574,05468
2201616,01,02,1,,1,003,00575,05340
2201616,02,04,1,,1,003,00575,05340
2201616,03,06,1,,1,003,00575,05340
2201616,04,02,1,,1,003,00575,05340
2201622,03,01,1,,1,004,00576,09863
2201622,05,01,1,,1,004,00576,09863
2201768,01,03,1,,1,003,00577,05313
2201768,02,02,1,,1,003,00577,05313
2201768,03,03,1,,1,003,00577,05313
2201768,04,01,1,,1,003,00577,05313
2201768,05,08,1,,1,003,00577,05313
2201782,02,02,1,,1,003,00578,05751
2201782,03,03,1,,1,003,00578,05751
2201782,04,04,1,,1,003,00578,05751
2201782,05,05,1,,1,003,00578,05751
2201977,02,04,1,,1,004,00579,05786
2201977,03,07,1,,1,004,00579,05786
2201977,04,05,1,,1,004,00579,05786
2201977,05,03,1,,1,004,00579,05786
2202058,01,04,1,,1,004,00580,09180
2202058,04,01,1,,1,004,00580,09180
2202058,05,02,1,,1,004,00580,09180
2202167,02,01,1,,2,007,00581,07470
2202167,03,04,1,,2,007,00581,07470
2202167,04,02,1,,2,007,00581,07470
2202167,05,01,1,,2,007,00581,07470
2202272,03,03,1,,2,007,00582,10288
2202272,04,01,1,,2,007,00582,10288
2202292,01,05,1,,2,007,00583,07895
2202292,02,02,1,,2,007,00583,07895
2202292,03,04,1,,2,007,00583,07895
2202292,04,02,1,,2,007,00583,07895
2202292,05,03,1,,2,007,00583,07895
2202336,02,04,1,,2,007,00584,09786
2202336,03,01,1,,2,007,00584,09786
2202336,04,05,1,,2,007,00584,09786
2202336,05,03,1,,2,007,00584,09786
2202433,01,05,1,,2,005,00585,05043
2202433,02,05,1,,2,005,00585,05043
2202433,03,08,1,,2,005,00585,05043
2202433,04,07,1,,2,005,00585,05043
2202433,06,03,1,,2,005,00585,05043
2202433,07,11,2,02,2,005,00585,05043
2202433,08,08,1,,2,005,00585,05043
2202433,09,04,1,,2,005,00585,05043
2202433,10,07,1,,2,005,00585,05043
2202433,11,06,2,02,2,005,00585,05043
2202433,12,04,1,,2,005,00585,05043
2202433,13,09,2,02,2,005,00585,05043
2202433,14,04,1,,2,005,00585,05043
2202433,15,04,1,,2,005,00585,05043
2202433,16,04,1,,2,005,00585,05043
2202433,17,02,1,,2,005,00585,05043
2202433,18,01,1,,2,005,00585,05043
2202433,19,06,1,,2,005,00585,05043
2202433,20,08,2,03,2,005,00585,05043
2202646,01,03,1,,3,009,00586,05250
2202646,02,01,1,,3,009,00586,05250
2202646,03,08,2,03,3,009,00586,05250
2202646,04,02,1,,3,009,00586,05250
2202646,05,03,1,,3,009,00586,05250
2202646,06,02,1,,3,009,00586,05250
2202646,07,02,1,,3,009,00586,05250
2202646,08,04,1,,3,009,00586,05250
2202646,09,04,1,,3,009,00586,05250
2202646,10,04,1,,3,009,00586,05250
2202646,11,04,1,,3,009,00586,05250
2202646,12,06,2,02,3,009,00586,05250
2202646,13,04,1,,3,009,00586,05250
2202646,14,03,1,,3,009,00586,05250
2202646,15,04,1,,3,009,00586,05250
2202646,16,07,2,02,3,009,00586,05250
2202646,17,05,1,,3,009,00586,05250
2202646,18,03,1,,3,009,00586,05250
2202646,19,05,1,,3,009,00586,05250
2202646,20,02,1,,3,009,00586,05250
2260359,02,04,1,,4,011,00587,04778
2260359,03,02,1,,4,011,00587,04778
2260359,05,12,1,,4,011,00587,04778
2260359,06,05,1,,4,011,00587,04778
2260359,07,04,2,02,4,011,00587,04778
2260359,08,05,1,,4,011,00587,04778
2260359,09,05,1,,4,011,00587,04778
2260359,10,03,1,,4,011,00587,04778
2260359,12,08,1,,4,011,00587,04778
2260359,13,03,1,,4,011,00587,04778
2260359,14,04,1,,4,011,00587,04778
2260359,15,03,1,,4,011,00587,04778
