UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,TLOC,EST_DIS,UPM_DIS,FACTOR
1904102,02,01,03,2,01,1,004,00492,06562
1904102,03,01,01,1,44,1,004,00492,06562
1904102,03,01,02,2,42,1,004,00492,06562
1904102,03,01,03,2,65,1,004,00492,06562
1904102,03,01,04,1,12,1,004,00492,06562
1904102,04,01,01,2,44,1,004,00492,06562
1904102,04,01,03,1,13,1,004,00492,06562
1904102,04,01,04,1,16,1,004,00492,06562
1904102,05,01,01,1,40,1,004,00492,06562
1904102,05,01,02,2,37,1,004,00492,06562
1904102,05,01,03,1,17,1,004,00492,06562
1904102,05,01,04,1,11,1,004,00492,06562
1904174,01,01,01,1,42,1,004,00493,06212
1904174,01,01,02,2,45,1,004,00493,06212
1904174,01,01,03,2,16,1,004,00493,06212
1904174,01,01,04,2,14,1,004,00493,06212
1904174,01,01,05,1,09,1,004,00493,06212
1904174,02,01,01,1,34,1,004,00493,06212
1904174,02,01,02,2,34,1,004,00493,06212
1904174,02,01,03,2,07,1,004,00493,06212
1904174,02,01,04,1,01,1,004,00493,06212
1904174,03,01,01,1,43,1,004,00493,06212
1904174,03,01,02,2,44,1,004,00493,06212
1904174,03,01,03,2,17,1,004,00493,06212
1904174,03,01,04,1,16,1,004,00493,06212
1904174,03,01,05,1,14,1,004,00493,06212
1904174,03,01,06,2,10,1,004,00493,06212
1904174,03,01,07,1,09,1,004,00493,06212
1904174,04,01,01,1,42,1,004,00493,06212
1904174,04,01,02,2,39,1,004,00493,06212
1904174,04,01,03,1,17,1,004,00493,06212
1904174,04,01,04,1,12,1,004,00493,06212
1904174,04,01,05,1,02,1,004,00493,06212
1904174,05,01,01,1,47,1,004,00493,06212
1904174,05,01,02,2,46,1,004,00493,06212
1904174,05,01,03,2,19,1,004,00493,06212
1904174,05,01,04,2,14,1,004,00493,06212
1904318,01,01,01,1,91,1,002,00494,05269
1904318,01,01,02,2,83,1,002,00494,05269
1904318,01,01,03,2,43,1,002,00494,05269
1904318,02,01,01,2,75,1,002,00494,05269
1904318,02,01,02,1,00,1,002,00494,05269
1904318,02,01,03,2,01,1,002,00494,05269
1904318,02,01,04,1,30,1,002,00494,05269
1904318,02,01,05,2,20,1,002,00494,05269
1904318,03,01,01,2,27,1,002,00494,05269
1904318,03,01,02,2,17,1,002,00494,05269
1904318,03,01,03,1,21,1,002,00494,05269
1904318,03,01,04,1,03,1,002,00494,05269
1904318,04,01,01,1,40,1,002,00494,05269
1904318,04,01,02,2,40,1,002,00494,05269
1904318,04,02,01,2,21,1,002,00494,05269
1904318,04,02,02,1,22,1,002,00494,05269
1904318,05,01,01,1,72,1,002,00494,05269
1904318,05,01,02,2,68,1,002,00494,05269
1904318,05,01,03,1,40,1,002,00494,05269
1905009,01,01,01,1,37,1,003,00495,05296
1905009,01,01,02,2,33,1,003,00495,05296
1905009,01,01,03,2,57,1,003,00495,05296
1905009,01,01,04,1,61,1,003,00495,05296
1905009,01,01,05,1,30,1,003,00495,05296
1905009,01,01,06,2,07,1,003,00495,05296
1905009,01,01,07,1,04,1,003,00495,05296
1905009,01,01,08,2,02,1,003,00495,05296
1905009,02,01,01,1,67,1,003,00495,05296
1905009,02,01,02,2,55,1,003,00495,05296
1905009,03,01,01,2,70,1,003,00495,05296
1905009,03,01,02,2,35,1,003,00495,05296
1905009,03,01,03,2,18,1,003,00495,05296
1905009,03,01,04,1,09,1,003,00495,05296
1905009,03,01,05,1,07,1,003,00495,05296
1905009,04,01,01,2,22,1,003,00495,05296
1905009,04,01,02,1,24,1,003,00495,05296
1905009,04,01,03,2,06,1,003,00495,05296
1905009,05,01,01,2,46,1,003,00495,05296
1905009,05,01,02,1,42,1,003,00495,05296
1905009,05,01,03,1,20,1,003,00495,05296
1905304,03,01,01,1,24,1,003,00496,05598
1905304,03,01,02,2,23,1,003,00496,05598
1905304,05,01,01,2,41,1,003,00496,05598
1905304,05,01,02,1,36,1,003,00496,05598
1905304,05,01,03,1,40,1,003,00496,05598
1905392,01,01,01,1,67,1,003,00497,05709
1905392,01,01,02,1,22,1,003,00497,05709
1905392,02,01,01,2,53,1,003,00497,05709
1905392,02,01,02,1,61,1,003,00497,05709
1905392,02,01,03,1,55,1,003,00497,05709
1905392,02,01,04,2,17,1,003,00497,05709
1905392,02,01,05,2,13,1,003,00497,05709
1905392,02,01,06,1,13,1,003,00497,05709
1905392,02,01,07,2,33,1,003,00497,05709
1905392,02,01,08,1,38,1,003,00497,05709
1905392,03,01,01,2,58,1,003,00497,05709
1905392,03,01,02,2,18,1,003,00497,05709
1905392,05,01,01,1,54,1,003,00497,05709
1906431,01,01,01,1,50,1,004,00498,05272
1906431,01,01,02,2,50,1,004,00498,05272
1906431,01,01,03,1,28,1,004,00498,05272
1906431,01,01,04,1,19,1,004,00498,05272
1906431,02,01,01,1,73,1,004,00498,05272
1906431,02,01,02,2,62,1,004,00498,05272
1906431,02,01,03,1,23,1,004,00498,05272
1906431,02,01,04,1,22,1,004,00498,05272
1906431,02,01,05,1,18,1,004,00498,05272
1906431,03,01,01,1,55,1,004,00498,05272
1906431,03,01,02,2,53,1,004,00498,05272
1906431,03,01,03,1,35,1,004,00498,05272
1906431,04,01,01,2,44,1,004,00498,05272
1906431,04,01,02,1,48,1,004,00498,05272
1906431,04,01,03,1,25,1,004,00498,05272
1906431,04,01,04,2,19,1,004,00498,05272
1906431,05,01,01,1,55,1,004,00498,05272
1906431,05,01,02,2,48,1,004,00498,05272
1906431,05,01,03,2,18,1,004,00498,05272
1906431,05,01,04,2,14,1,004,00498,05272
1907306,01,01,01,1,47,1,002,00499,04982
1907306,01,01,02,2,47,1,002,00499,04982
1907306,01,01,03,2,20,1,002,00499,04982
1907306,01,01,04,1,12,1,002,00499,04982
1907306,01,01,05,1,72,1,002,00499,04982
1907306,02,01,01,1,41,1,002,00499,04982
1907306,02,01,02,2,40,1,002,00499,04982
1907306,02,01,03,2,17,1,002,00499,04982
1907306,02,01,04,1,15,1,002,00499,04982
1907306,02,01,05,2,10,1,002,00499,04982
1907306,02,01,06,1,03,1,002,00499,04982
1907306,03,01,01,1,50,1,002,00499,04982
1907306,03,01,02,2,42,1,002,00499,04982
1907306,03,01,03,1,20,1,002,00499,04982
1907306,03,01,04,2,19,1,002,00499,04982
1907306,04,01,01,1,45,1,002,00499,04982
1907306,04,01,02,2,44,1,002,00499,04982
1907306,04,01,03,1,21,1,002,00499,04982
1907306,04,01,04,2,17,1,002,00499,04982
1907306,04,01,05,2,12,1,002,00499,04982
1907306,04,01,06,2,04,1,002,00499,04982
1907306,04,01,07,1,02,1,002,00499,04982
1907306,04,01,08,2,85,1,002,00499,04982
1907306,05,01,01,1,38,1,002,00499,04982
1907306,05,01,02,2,38,1,002,00499,04982
1907306,05,01,03,2,14,1,002,00499,04982
1907306,05,01,04,1,09,1,002,00499,04982
1907306,05,01,05,1,01,1,002,00499,04982
1907306,05,01,06,2,77,1,002,00499,04982
1907306,05,01,07,2,42,1,002,00499,04982
1907306,05,01,08,1,33,1,002,00499,04982
1907306,05,01,09,2,09,1,002,00499,04982
1907693,01,01,01,1,47,1,004,00500,06885
1907693,01,01,02,2,50,1,004,00500,06885
1907693,01,01,03,2,19,1,004,00500,06885
1907693,01,01,04,1,17,1,004,00500,06885
1907693,01,01,05,2,08,1,004,00500,06885
1907693,03,01,01,1,31,1,004,00500,06885
1907693,03,01,02,2,29,1,004,00500,06885
1907693,03,01,03,2,06,1,004,00500,06885
1907693,03,01,04,2,04,1,004,00500,06885
1907693,03,01,05,2,01,1,004,00500,06885
1907693,04,01,01,1,52,1,004,00500,06885
1907693,04,01,02,2,50,1,004,00500,06885
1907693,04,01,03,2,50,1,004,00500,06885
1907693,04,01,04,2,28,1,004,00500,06885
1907693,04,01,05,1,21,1,004,00500,06885
1907693,04,01,06,2,06,1,004,00500,06885
1907693,04,01,07,2,02,1,004,00500,06885
1907693,04,01,08,1,24,1,004,00500,06885
1908164,01,01,01,1,48,1,004,00501,06254
1908164,01,01,02,2,44,1,004,00501,06254
1908164,01,01,03,2,15,1,004,00501,06254
1908164,02,01,01,1,74,1,004,00501,06254
1908164,02,01,02,2,74,1,004,00501,06254
1908164,02,01,03,2,39,1,004,00501,06254
1908164,02,01,04,2,31,1,004,00501,06254
1908323,01,01,01,1,62,1,003,00502,05831
1908323,01,01,02,2,59,1,003,00502,05831
1908323,01,01,03,2,03,1,003,00502,05831
1908323,02,01,01,1,64,1,003,00502,05831
1908323,02,01,02,2,68,1,003,00502,05831
1908323,03,01,01,2,43,1,003,00502,05831
1908323,03,01,02,2,42,1,003,00502,05831
1908323,03,01,03,1,14,1,003,00502,05831
1908323,03,01,04,2,14,1,003,00502,05831
1908323,04,01,01,2,60,1,003,00502,05831
1908323,04,01,02,1,28,1,003,00502,05831
1908323,05,01,01,1,64,1,003,00502,05831
1908323,05,01,02,2,70,1,003,00502,05831
1908323,05,01,03,1,34,1,003,00502,05831
1908323,05,01,04,2,36,1,003,00502,05831
1908877,01,01,01,1,63,1,003,00503,05776
1908877,01,01,02,2,56,1,003,00503,05776
1908877,01,01,03,1,34,1,003,00503,05776
1908877,01,01,04,2,34,1,003,00503,05776
1908877,01,01,05,1,08,1,003,00503,05776
1908877,01,01,06,2,10,1,003,00503,05776
1908877,02,01,01,1,64,1,003,00503,05776
1908877,02,01,02,2,56,1,003,00503,05776
1908877,02,01,03,1,40,1,003,00503,05776
1908877,02,01,04,1,38,1,003,00503,05776
1908877,03,01,01,1,42,1,003,00503,05776
1908877,03,01,02,2,38,1,003,00503,05776
1908877,03,01,03,1,15,1,003,00503,05776
1908877,03,01,04,2,08,1,003,00503,05776
1908877,04,01,01,1,57,1,003,00503,05776
1908877,04,01,02,2,50,1,003,00503,05776
1908877,04,01,03,1,25,1,003,00503,05776
1908877,04,01,04,2,19,1,003,00503,05776
1908877,05,01,01,1,62,1,003,00503,05776
1908877,05,01,02,2,58,1,003,00503,05776
1908877,05,01,03,2,38,1,003,00503,05776
1908877,05,01,04,1,27,1,003,00503,05776
1908877,05,01,05,1,37,1,003,00503,05776
1908877,05,01,06,2,35,1,003,00503,05776
1908877,05,01,07,2,06,1,003,00503,05776
1908877,05,01,08,1,04,1,003,00503,05776
1909056,01,01,01,1,69,1,004,00504,06385
1909056,01,01,02,2,61,1,004,00504,06385
1909056,01,01,03,2,43,1,004,00504,06385
1909056,01,01,04,1,19,1,004,00504,06385
1909056,02,01,01,1,56,1,004,00504,06385
1909056,02,01,02,2,57,1,004,00504,06385
1909056,03,01,01,1,52,1,004,00504,06385
1909056,03,01,02,2,47,1,004,00504,06385
1909056,03,01,03,2,23,1,004,00504,06385
1909056,03,01,04,2,22,1,004,00504,06385
1909056,03,01,05,1,17,1,004,00504,06385
1909056,04,01,01,2,47,1,004,00504,06385
1909056,04,01,02,1,26,1,004,00504,06385
1909056,04,01,03,1,22,1,004,00504,06385
1909056,04,01,04,2,15,1,004,00504,06385
1909056,05,01,01,1,55,1,004,00504,06385
1909056,05,01,02,1,29,1,004,00504,06385
1909056,05,01,03,2,54,1,004,00504,06385
1909056,05,01,04,2,26,1,004,00504,06385
1909056,05,01,05,1,18,1,004,00504,06385
1909255,01,01,01,1,49,1,003,00505,05536
1909255,01,01,02,2,46,1,003,00505,05536
1909255,01,01,03,1,24,1,003,00505,05536
1909255,01,01,04,2,17,1,003,00505,05536
1909255,02,01,01,2,47,1,003,00505,05536
1909255,02,01,02,2,27,1,003,00505,05536
1909255,02,01,03,1,43,1,003,00505,05536
1909255,02,01,04,1,12,1,003,00505,05536
1909255,02,01,05,2,06,1,003,00505,05536
1909255,02,01,06,2,02,1,003,00505,05536
1909255,03,01,01,1,40,1,003,00505,05536
1909255,03,01,02,2,40,1,003,00505,05536
1909255,03,01,03,2,17,1,003,00505,05536
1909255,03,01,04,2,11,1,003,00505,05536
1909255,04,01,01,1,62,1,003,00505,05536
1909255,04,01,02,2,60,1,003,00505,05536
1909255,04,01,03,2,32,1,003,00505,05536
1909255,04,01,04,2,30,1,003,00505,05536
1909255,05,01,01,1,60,1,003,00505,05536
1909255,05,01,02,2,57,1,003,00505,05536
1909281,01,01,01,1,60,1,002,00506,04565
1909281,02,01,01,1,48,1,002,00506,04565
1909281,03,01,01,1,37,1,002,00506,04565
1909281,03,01,02,2,44,1,002,00506,04565
1909281,03,01,03,2,16,1,002,00506,04565
1909281,03,01,04,2,12,1,002,00506,04565
1909281,05,01,01,1,34,1,002,00506,04565
1909281,05,01,02,2,35,1,002,00506,04565
1909281,05,01,03,1,09,1,002,00506,04565
1909381,01,01,01,2,44,1,003,00507,05834
1909381,01,01,02,2,16,1,003,00507,05834
1909381,01,01,03,2,09,1,003,00507,05834
1909381,02,01,01,1,51,1,003,00507,05834
1909381,02,01,02,2,50,1,003,00507,05834
1909381,02,01,03,1,27,1,003,00507,05834
1909381,02,01,04,1,23,1,003,00507,05834
1909381,03,01,01,1,57,1,003,00507,05834
1909381,03,01,02,2,53,1,003,00507,05834
1909381,03,01,03,2,25,1,003,00507,05834
1909381,03,01,04,1,06,1,003,00507,05834
1909381,04,01,01,1,36,1,003,00507,05834
1909381,04,01,02,2,36,1,003,00507,05834
1909381,04,01,03,2,17,1,003,00507,05834
1909381,04,01,04,1,10,1,003,00507,05834
1909381,05,01,01,1,66,1,003,00507,05834
1909381,05,01,02,2,63,1,003,00507,05834
1909551,01,01,01,1,34,1,002,00508,05926
1909551,01,01,02,2,34,1,002,00508,05926
1909551,01,01,03,2,11,1,002,00508,05926
1909551,01,01,04,1,15,1,002,00508,05926
1909551,02,01,01,2,46,1,002,00508,05926
1909551,03,01,01,1,33,1,002,00508,05926
1909551,03,01,02,2,28,1,002,00508,05926
1909551,03,01,03,1,10,1,002,00508,05926
1909551,03,01,04,1,06,1,002,00508,05926
1909551,03,01,05,1,01,1,002,00508,05926
1909551,03,02,01,2,20,1,002,00508,05926
1909551,03,02,02,2,16,1,002,00508,05926
1909551,05,01,01,1,27,1,002,00508,05926
1909551,05,01,02,2,23,1,002,00508,05926
1909551,05,01,03,1,05,1,002,00508,05926
1909551,05,01,04,1,04,1,002,00508,05926
1909551,05,01,05,2,07,1,002,00508,05926
1909629,01,01,01,1,31,1,002,00509,06124
1909629,01,01,02,2,29,1,002,00509,06124
1909629,01,01,03,1,09,1,002,00509,06124
1909629,01,01,04,1,04,1,002,00509,06124
1909629,01,01,05,1,02,1,002,00509,06124
1909629,01,02,01,1,35,1,002,00509,06124
1909629,01,02,02,2,35,1,002,00509,06124
1909629,01,02,03,1,16,1,002,00509,06124
1909629,01,02,04,2,10,1,002,00509,06124
1909629,01,02,05,2,07,1,002,00509,06124
1909629,01,02,06,2,14,1,002,00509,06124
1909629,03,01,01,2,66,1,002,00509,06124
1909629,03,01,02,2,35,1,002,00509,06124
1909629,04,01,01,1,41,1,002,00509,06124
1909629,04,01,02,2,55,1,002,00509,06124
1909629,04,01,03,2,36,1,002,00509,06124
1909629,04,01,04,2,18,1,002,00509,06124
1909629,04,01,05,2,16,1,002,00509,06124
1909629,04,01,06,1,06,1,002,00509,06124
1909629,05,01,01,1,50,1,002,00509,06124
1909629,05,01,02,2,50,1,002,00509,06124
1909629,05,01,03,2,22,1,002,00509,06124
1909720,01,01,01,2,42,1,004,00510,06484
1909720,01,01,02,1,18,1,004,00510,06484
1909720,01,01,03,1,44,1,004,00510,06484
1909720,02,01,01,1,30,1,004,00510,06484
1909720,02,01,02,2,30,1,004,00510,06484
1909720,02,01,03,2,04,1,004,00510,06484
1909720,03,01,01,2,40,1,004,00510,06484
1909720,03,01,02,1,45,1,004,00510,06484
1909720,03,01,03,2,06,1,004,00510,06484
1909720,04,01,01,1,50,1,004,00510,06484
1909720,04,01,02,2,49,1,004,00510,06484
1909720,04,01,03,1,18,1,004,00510,06484
1909720,04,01,04,1,16,1,004,00510,06484
1909720,04,01,05,2,10,1,004,00510,06484
1909720,05,01,01,1,35,1,004,00510,06484
1909720,05,01,02,2,33,1,004,00510,06484
1909720,05,01,03,1,22,1,004,00510,06484
1909720,05,01,04,1,11,1,004,00510,06484
1909720,05,01,05,2,06,1,004,00510,06484
1909720,05,01,06,2,01,1,004,00510,06484
1910079,01,01,01,1,28,2,005,00511,03950
1910079,01,01,02,2,27,2,005,00511,03950
1910079,01,01,03,1,05,2,005,00511,03950
1910079,01,01,04,1,03,2,005,00511,03950
1910079,01,01,05,2,01,2,005,00511,03950
1910079,02,01,01,1,44,2,005,00511,03950
1910079,02,01,02,2,51,2,005,00511,03950
1910079,02,01,03,1,20,2,005,00511,03950
1910079,02,01,04,2,15,2,005,00511,03950
1910079,02,01,05,2,14,2,005,00511,03950
1910079,02,01,06,1,12,2,005,00511,03950
1910079,02,01,07,2,06,2,005,00511,03950
1910079,02,01,08,2,02,2,005,00511,03950
1910079,03,01,01,2,56,2,005,00511,03950
1910079,04,01,01,1,39,2,005,00511,03950
1910079,06,01,01,1,29,2,005,00511,03950
1910079,06,01,02,2,31,2,005,00511,03950
1910079,06,01,03,1,01,2,005,00511,03950
1910079,07,01,01,1,27,2,005,00511,03950
1910079,07,01,02,2,27,2,005,00511,03950
1910079,07,01,03,1,08,2,005,00511,03950
1910079,07,01,04,1,07,2,005,00511,03950
1910079,07,01,05,2,04,2,005,00511,03950
1910079,08,01,01,1,23,2,005,00511,03950
1910079,08,01,02,2,22,2,005,00511,03950
1910079,08,01,03,2,05,2,005,00511,03950
1910079,08,01,04,1,01,2,005,00511,03950
1910079,09,01,01,2,47,2,005,00511,03950
1910079,09,01,02,1,30,2,005,00511,03950
1910079,09,01,03,2,18,2,005,00511,03950
1910079,09,01,04,2,12,2,005,00511,03950
1910079,09,01,05,1,20,2,005,00511,03950
1910079,09,01,06,1,03,2,005,00511,03950
1910079,09,01,07,2,05,2,005,00511,03950
1910079,09,01,08,2,00,2,005,00511,03950
1910079,11,01,01,1,47,2,005,00511,03950
1910079,11,01,02,2,16,2,005,00511,03950
1910079,11,01,03,2,42,2,005,00511,03950
1910079,12,01,01,1,36,2,005,00511,03950
1910079,12,01,02,2,32,2,005,00511,03950
1910079,12,01,03,2,12,2,005,00511,03950
1910079,12,01,04,2,11,2,005,00511,03950
1910079,12,01,05,1,05,2,005,00511,03950
1910079,13,01,01,1,44,2,005,00511,03950
1910079,13,01,02,2,43,2,005,00511,03950
1910079,13,01,03,1,16,2,005,00511,03950
1910079,13,01,04,2,15,2,005,00511,03950
1910079,14,01,01,1,23,2,005,00511,03950
1910079,14,01,02,1,26,2,005,00511,03950
1910079,14,01,03,2,22,2,005,00511,03950
1910079,14,01,04,2,05,2,005,00511,03950
1910079,14,01,05,2,01,2,005,00511,03950
1910079,15,01,01,1,39,2,005,00511,03950
1910079,15,01,02,2,32,2,005,00511,03950
1910079,15,01,03,2,09,2,005,00511,03950
1910079,15,01,04,2,07,2,005,00511,03950
1910079,17,01,01,1,34,2,005,00511,03950
1910079,17,01,02,2,35,2,005,00511,03950
1910079,17,01,03,2,19,2,005,00511,03950
1910079,17,01,04,2,14,2,005,00511,03950
1910079,17,01,05,1,08,2,005,00511,03950
1910079,17,01,06,2,00,2,005,00511,03950
1910079,18,01,01,2,35,2,005,00511,03950
1910079,18,01,02,1,14,2,005,00511,03950
1910079,18,01,03,2,11,2,005,00511,03950
1910079,19,01,01,1,78,2,005,00511,03950
1910079,19,01,02,2,58,2,005,00511,03950
1911346,01,01,01,2,46,3,009,00512,02772
1911346,01,01,02,1,47,3,009,00512,02772
1911346,01,01,03,1,17,3,009,00512,02772
1911346,01,01,04,1,14,3,009,00512,02772
1911346,02,01,01,2,29,3,009,00512,02772
1911346,02,01,02,1,09,3,009,00512,02772
1911346,02,01,03,2,03,3,009,00512,02772
1911346,03,01,01,1,35,3,009,00512,02772
1911346,03,01,02,2,33,3,009,00512,02772
1911346,03,01,03,2,12,3,009,00512,02772
1911346,03,01,04,2,09,3,009,00512,02772
1911346,03,01,05,2,00,3,009,00512,02772
1911346,03,01,06,1,28,3,009,00512,02772
1911346,04,01,01,1,34,3,009,00512,02772
1911346,04,01,02,2,28,3,009,00512,02772
1911346,04,01,03,2,02,3,009,00512,02772
1911346,05,01,01,1,38,3,009,00512,02772
1911346,05,01,02,2,36,3,009,00512,02772
1911346,05,01,03,1,17,3,009,00512,02772
1911346,05,01,04,1,14,3,009,00512,02772
1911346,05,01,05,2,08,3,009,00512,02772
1911346,06,01,01,1,60,3,009,00512,02772
1911346,06,01,02,2,53,3,009,00512,02772
1911346,07,01,01,1,31,3,009,00512,02772
1911346,07,01,02,2,30,3,009,00512,02772
1911346,07,01,03,1,09,3,009,00512,02772
1911346,07,01,04,1,04,3,009,00512,02772
1911346,07,01,05,2,03,3,009,00512,02772
1911346,08,01,01,1,35,3,009,00512,02772
1911346,08,01,02,2,45,3,009,00512,02772
1911346,08,01,03,1,13,3,009,00512,02772
1911346,09,01,01,1,38,3,009,00512,02772
1911346,09,01,02,2,32,3,009,00512,02772
1911346,09,01,03,1,13,3,009,00512,02772
1911346,09,01,04,1,09,3,009,00512,02772
1911346,09,01,05,2,03,3,009,00512,02772
1911346,10,01,01,2,38,3,009,00512,02772
1911346,10,01,03,1,16,3,009,00512,02772
1911346,10,01,04,2,08,3,009,00512,02772
1911346,10,01,05,1,05,3,009,00512,02772
1911346,10,01,06,1,03,3,009,00512,02772
1911346,10,01,07,1,41,3,009,00512,02772
1911346,11,01,01,1,35,3,009,00512,02772
1911346,11,01,02,2,36,3,009,00512,02772
1911346,11,01,03,1,17,3,009,00512,02772
1911346,11,01,04,1,17,3,009,00512,02772
1911346,11,01,05,1,16,3,009,00512,02772
1911346,12,01,01,1,27,3,009,00512,02772
1911346,12,01,02,2,26,3,009,00512,02772
1911346,12,01,03,1,09,3,009,00512,02772
1911346,12,01,04,1,02,3,009,00512,02772
1911346,13,01,01,1,68,3,009,00512,02772
1911346,13,01,02,2,58,3,009,00512,02772
1911346,14,01,01,1,34,3,009,00512,02772
1911346,14,01,02,2,32,3,009,00512,02772
1911346,14,01,03,1,13,3,009,00512,02772
1911346,14,01,04,1,12,3,009,00512,02772
1911346,14,01,05,1,04,3,009,00512,02772
1911346,15,01,01,1,34,3,009,00512,02772
1911346,15,01,02,2,32,3,009,00512,02772
1911346,15,01,03,1,06,3,009,00512,02772
1911346,17,01,01,1,43,3,009,00512,02772
1911346,17,01,02,2,33,3,009,00512,02772
1911346,17,01,03,1,10,3,009,00512,02772
1911346,17,01,04,2,08,3,009,00512,02772
1911346,17,01,05,1,06,3,009,00512,02772
1911346,18,01,01,1,37,3,009,00512,02772
1911346,18,01,02,2,32,3,009,00512,02772
1911346,18,01,03,2,08,3,009,00512,02772
1911346,18,01,04,1,05,3,009,00512,02772
1911346,19,01,01,1,36,3,009,00512,02772
1911346,19,01,02,2,30,3,009,00512,02772
1911346,19,01,03,1,12,3,009,00512,02772
1911346,19,01,04,2,07,3,009,00512,02772
1911346,19,01,05,2,02,3,009,00512,02772
1911346,20,01,01,1,46,3,009,00512,02772
1960036,01,01,01,1,37,4,012,00513,04687
1960036,01,01,02,2,27,4,012,00513,04687
1960036,01,01,03,1,02,4,012,00513,04687
1960036,02,01,01,1,45,4,012,00513,04687
1960036,02,01,02,2,54,4,012,00513,04687
1960036,03,01,01,1,37,4,012,00513,04687
1960036,03,01,02,2,37,4,012,00513,04687
1960036,03,01,03,2,16,4,012,00513,04687
1960036,05,01,01,1,44,4,012,00513,04687
1960036,05,01,02,2,43,4,012,00513,04687
1960036,05,01,03,2,21,4,012,00513,04687
1960036,05,01,04,1,16,4,012,00513,04687
1960036,06,01,01,1,22,4,012,00513,04687
1960036,06,01,02,2,36,4,012,00513,04687
1960036,06,01,03,1,01,4,012,00513,04687
1960036,07,01,01,1,42,4,012,00513,04687
1960036,07,01,02,2,36,4,012,00513,04687
1960036,07,01,03,2,02,4,012,00513,04687
1960036,07,01,04,1,01,4,012,00513,04687
1960036,08,01,01,2,52,4,012,00513,04687
1960036,08,01,02,1,50,4,012,00513,04687
1960036,10,01,01,1,34,4,012,00513,04687
1960036,10,01,02,2,37,4,012,00513,04687
1960036,10,01,03,1,17,4,012,00513,04687
1960036,10,01,04,1,11,4,012,00513,04687
1960036,10,01,05,1,07,4,012,00513,04687
1960036,11,01,01,1,51,4,012,00513,04687
1960036,12,01,01,1,96,4,012,00513,04687
1960036,12,01,02,2,50,4,012,00513,04687
1960036,13,01,01,1,50,4,012,00513,04687
1960036,13,01,02,2,47,4,012,00513,04687
1960036,13,01,03,1,17,4,012,00513,04687
1960036,14,01,01,1,42,4,012,00513,04687
1960036,14,01,02,2,43,4,012,00513,04687
1960036,14,01,03,1,17,4,012,00513,04687
1960036,14,01,04,1,04,4,012,00513,04687
1960036,15,01,01,1,28,4,012,00513,04687
1960036,15,01,02,2,24,4,012,00513,04687
1960036,15,01,03,2,01,4,012,00513,04687
1960036,16,01,01,2,48,4,012,00513,04687
1960036,16,01,02,2,15,4,012,00513,04687
1960036,17,01,01,1,45,4,012,00513,04687
1960036,17,01,02,2,47,4,012,00513,04687
1960036,17,01,03,1,24,4,012,00513,04687
1960036,17,01,04,1,15,4,012,00513,04687
1960036,18,01,01,1,31,4,012,00513,04687
1960036,18,01,02,2,29,4,012,00513,04687
1960036,18,01,03,1,09,4,012,00513,04687
1960036,18,01,04,1,06,4,012,00513,04687
1960036,19,01,01,1,51,4,012,00513,04687
1960036,19,01,02,2,57,4,012,00513,04687
1960036,20,01,01,1,57,4,012,00513,04687
1960036,20,01,02,2,60,4,012,00513,04687
1960419,01,01,01,1,62,4,011,00514,02384
1960419,01,01,02,2,54,4,011,00514,02384
1960419,02,01,01,1,54,4,011,00514,02384
1960419,02,01,02,2,54,4,011,00514,02384
1960419,02,01,03,2,25,4,011,00514,02384
1960419,02,01,04,1,20,4,011,00514,02384
1960419,02,01,05,2,26,4,011,00514,02384
1960419,03,01,01,1,25,4,011,00514,02384
1960419,03,01,02,2,46,4,011,00514,02384
1960419,03,01,03,1,20,4,011,00514,02384
1960419,03,01,04,2,23,4,011,00514,02384
