FOLIO,VIV_SEL,P0_1,P0_2,P0_3,P0_4_1,P0_4_2,P1_1,P1_2,TLOC,REGION,EST_DIS,UPM_DIS,FAC_VIV
6430,2,2,3,1,1,1,4,1,1,3,107,1029,4555
6431,3,3,4,2,2,1,7,1,1,3,107,1029,4555
6432,4,2,3,1,2,1,4,1,1,3,107,1029,4555
6433,5,3,4,1,1,1,4,1,1,3,107,1029,4555
6434,1,1,5,1,2,1,2,1,1,3,107,1030,4554
6435,2,4,5,1,1,1,3,1,1,3,107,1030,4554
6436,3,3,5,1,2,1,4,1,1,3,107,1030,4554
6437,4,1,6,2,2,2,2,1,1,3,107,1030,4554
6438,5,3,4,1,2,2,5,1,1,3,107,1030,4554
6439,1,1,7,3,1,1,2,1,1,3,107,1031,3987
6440,2,2,4,2,2,2,3,1,1,3,107,1031,3987
6441,3,3,4,3,2,1,4,1,1,3,107,1031,3987
6442,4,1,5,1,1,1,3,1,1,3,107,1031,3987
6443,1,3,4,1,1,1,5,1,1,3,106,1032,3037
6444,2,4,5,2,1,1,4,1,1,3,106,1032,3037
6445,3,2,2,1,1,1,4,1,1,3,106,1032,3037
6446,4,1,3,1,2,2,3,1,1,3,106,1032,3037
6447,5,1,2,1,2,1,2,1,1,3,106,1032,3037
6448,1,1,3,1,2,1,3,1,1,3,106,1033,3658
6449,2,3,4,2,1,1,2,1,1,3,106,1033,3658
6450,3,3,4,1,2,1,4,1,1,3,106,1033,3658
6451,5,2,3,1,1,1,4,1,1,3,106,1033,3658
6452,1,3,4,1,1,1,3,1,1,3,108,1034,8538
6453,2,3,4,1,1,1,3,1,1,3,108,1034,8538
6454,3,4,5,2,1,1,4,1,1,3,108,1034,8538
6455,5,3,4,2,1,1,4,2,1,3,108,1034,8538
6456,2,2,11,3,1,1,2,1,1,3,106,1035,2322
6457,3,3,4,1,1,1,5,1,1,3,106,1035,2322
6458,4,3,4,0,2,1,9,1,1,3,106,1035,2322
6459,5,2,4,1,1,1,4,1,1,3,106,1035,2322
6460,1,2,3,1,2,1,4,1,1,3,106,1036,5550
6461,2,2,3,2,2,2,5,1,1,3,106,1036,5550
6462,3,2,3,2,2,1,4,1,1,3,106,1036,5550
6463,4,3,4,1,1,1,5,1,1,3,106,1036,5550
6464,5,2,3,1,1,2,3,1,1,3,106,1036,5550
6465,1,3,4,2,1,1,4,1,1,3,107,1037,3838
6466,2,3,4,1,1,2,3,1,1,3,107,1037,3838
6467,3,1,4,1,2,2,1,1,1,3,107,1037,3838
6468,4,3,4,2,1,1,5,1,1,3,107,1037,3838
6469,5,1,3,1,2,2,1,1,1,3,107,1037,3838
6470,1,4,7,1,1,1,5,1,1,3,107,1038,3646
6471,2,1,2,1,2,1,1,1,1,3,107,1038,3646
6472,3,1,3,1,2,1,1,1,1,3,107,1038,3646
6473,4,1,3,1,1,2,3,1,1,3,107,1038,3646
6474,5,2,5,1,2,1,4,1,1,3,107,1038,3646
6475,1,1,2,0,2,1,2,1,1,3,106,1039,5360
6476,3,3,5,2,2,2,5,1,1,3,106,1039,5360
6477,4,1,2,0,2,2,2,1,1,3,106,1039,5360
6478,5,1,2,0,2,2,2,1,1,3,106,1039,5360
6479,1,2,3,1,2,2,6,1,1,3,106,1040,2626
6480,2,2,3,1,2,1,3,1,1,3,106,1040,2626
6481,3,2,3,1,2,1,2,1,1,3,106,1040,2626
6482,4,3,4,2,2,1,4,1,1,3,106,1040,2626
6483,5,3,4,1,2,1,4,1,1,3,106,1040,2626
6484,1,3,7,1,1,1,4,1,1,3,106,1041,3260
6485,3,1,4,1,2,2,4,1,1,3,106,1041,3260
6486,4,1,3,1,2,1,2,1,1,3,106,1041,3260
6487,5,3,5,1,2,1,5,1,1,3,106,1041,3260
6488,1,3,4,2,1,1,4,1,1,3,107,1042,3843
6489,2,2,5,2,1,1,2,1,1,3,107,1042,3843
6490,3,3,4,2,1,1,4,1,1,3,107,1042,3843
6491,5,1,3,2,1,1,1,1,1,3,107,1042,3843
6492,1,2,3,1,1,1,6,1,2,3,106,1043,3776
6493,3,2,5,1,2,1,3,1,2,3,106,1043,3776
6494,4,2,2,1,2,1,6,1,2,3,106,1043,3776
6495,5,2,2,1,2,1,5,1,2,3,106,1043,3776
6496,1,4,5,2,1,1,8,1,2,3,102,1044,3820
6497,2,2,3,1,1,1,2,1,2,3,102,1044,3820
6498,3,2,4,2,2,2,2,1,2,3,102,1044,3820
6499,4,2,4,1,1,1,5,1,2,3,102,1044,3820
6500,5,2,4,1,1,1,3,1,2,3,102,1044,3820
6501,6,1,2,1,2,1,1,1,2,3,102,1044,3820
6502,7,3,4,2,1,1,5,1,2,3,102,1044,3820
6503,8,2,3,1,1,2,2,1,2,3,102,1044,3820
6504,9,3,4,1,1,1,5,1,2,3,102,1044,3820
6505,10,2,3,2,2,1,3,1,2,3,102,1044,3820
6506,11,2,3,1,2,1,3,1,2,3,102,1044,3820
6507,12,3,4,2,2,1,2,1,2,3,102,1044,3820
6508,13,2,3,1,1,1,3,1,2,3,102,1044,3820
6509,14,1,4,2,1,1,2,1,2,3,102,1044,3820
6510,15,1,1,1,2,2,4,1,2,3,102,1044,3820
6511,16,1,2,1,1,1,3,1,2,3,102,1044,3820
6512,17,3,4,2,1,1,6,1,2,3,102,1044,3820
6513,18,3,4,3,1,1,4,1,2,3,102,1044,3820
6514,19,3,4,1,2,1,4,1,2,3,102,1044,3820
6515,20,1,2,1,1,2,3,1,2,3,102,1044,3820
6516,1,2,3,1,2,2,4,1,2,3,102,1045,3246
6517,3,2,3,1,2,2,6,1,2,3,102,1045,3246
6518,4,3,4,2,2,2,3,1,2,3,102,1045,3246
6519,5,2,3,0,2,2,4,1,2,3,102,1045,3246
6520,6,2,4,2,1,1,4,1,2,3,102,1045,3246
6521,7,1,1,0,2,2,1,1,2,3,102,1045,3246
6522,8,3,5,1,2,1,8,2,2,3,102,1045,3246
6523,10,4,6,3,2,1,7,1,2,3,102,1045,3246
6524,11,2,3,2,1,1,3,1,2,3,102,1045,3246
6525,12,2,3,1,1,2,4,1,2,3,102,1045,3246
6526,13,2,2,1,2,2,9,1,2,3,102,1045,3246
6527,16,2,3,1,1,1,3,1,2,3,102,1045,3246
6528,17,3,5,2,1,1,5,1,2,3,102,1045,3246
6529,18,2,4,2,1,2,4,1,2,3,102,1045,3246
6530,19,3,5,2,2,2,5,1,2,3,102,1045,3246
6531,20,3,4,2,2,2,4,1,2,3,102,1045,3246
6532,1,1,1,1,2,2,3,1,2,3,102,1046,3493
6533,2,2,3,1,2,2,4,1,2,3,102,1046,3493
6534,3,3,4,1,1,1,5,1,2,3,102,1046,3493
6535,4,3,5,2,1,2,6,1,2,3,102,1046,3493
6536,5,1,4,1,1,2,2,1,2,3,102,1046,3493
6537,6,2,3,1,2,2,4,1,2,3,102,1046,3493
6538,7,1,2,1,2,2,2,1,2,3,102,1046,3493
6539,8,2,3,1,2,2,3,1,2,3,102,1046,3493
6540,9,2,2,1,2,1,3,1,2,3,102,1046,3493
6541,10,2,4,1,2,2,4,1,2,3,102,1046,3493
6542,11,1,2,1,2,2,3,1,2,3,102,1046,3493
6543,12,1,1,1,2,2,1,1,2,3,102,1046,3493
6544,13,2,3,1,2,2,2,1,2,3,102,1046,3493
6545,14,1,2,1,2,2,4,1,2,3,102,1046,3493
6546,15,1,2,0,2,2,2,1,2,3,102,1046,3493
6547,16,2,4,1,1,1,3,1,2,3,102,1046,3493
6548,17,2,4,2,1,1,4,1,2,3,102,1046,3493
6549,18,1,2,1,1,2,6,1,2,3,102,1046,3493
6550,19,1,4,1,1,1,4,1,2,3,102,1046,3493
6551,20,3,8,2,1,1,4,1,2,3,102,1046,3493
6552,1,3,5,2,1,1,5,1,2,3,102,1047,3899
6553,2,3,4,1,2,1,3,1,2,3,102,1047,3899
6554,3,2,4,2,2,1,2,1,2,3,102,1047,3899
6555,4,3,5,1,2,1,7,1,2,3,102,1047,3899
6556,5,1,2,1,1,2,2,1,2,3,102,1047,3899
6557,6,2,4,1,2,1,6,1,2,3,102,1047,3899
6558,7,4,5,2,1,1,6,1,2,3,102,1047,3899
6559,8,1,1,1,2,2,4,1,2,3,102,1047,3899
6560,9,2,2,1,2,1,5,1,2,3,102,1047,3899
6561,10,3,4,1,1,1,5,1,2,3,102,1047,3899
6562,11,2,2,1,1,1,4,1,2,3,102,1047,3899
6563,12,3,4,1,1,1,5,1,2,3,102,1047,3899
6564,13,3,5,1,2,1,7,1,2,3,102,1047,3899
6565,14,3,4,2,1,1,3,1,2,3,102,1047,3899
6566,15,2,5,1,2,1,4,1,2,3,102,1047,3899
6567,16,2,7,2,1,1,4,1,2,3,102,1047,3899
6568,17,4,6,1,1,1,7,1,2,3,102,1047,3899
6569,18,2,3,1,2,1,5,1,2,3,102,1047,3899
6570,19,2,3,1,2,2,4,1,2,3,102,1047,3899
6571,20,1,4,1,1,1,4,1,2,3,102,1047,3899
6572,1,1,2,1,2,2,1,1,3,3,103,1048,3462
6573,2,2,4,2,2,2,2,1,3,3,103,1048,3462
6574,3,3,4,1,1,2,5,1,3,3,103,1048,3462
6575,6,2,2,1,1,1,5,1,3,3,103,1048,3462
6576,7,1,4,2,2,1,2,1,3,3,103,1048,3462
6577,8,1,1,0,2,2,1,1,3,3,103,1048,3462
6578,9,2,3,1,2,2,3,1,3,3,103,1048,3462
6579,11,4,6,2,2,1,7,1,3,3,103,1048,3462
6580,12,1,4,1,1,2,1,1,3,3,103,1048,3462
6581,14,3,4,2,2,1,3,1,3,3,103,1048,3462
6582,15,3,4,1,2,2,4,1,3,3,103,1048,3462
6583,16,1,2,1,2,1,1,1,3,3,103,1048,3462
6584,17,1,3,2,1,1,3,1,3,3,103,1048,3462
6585,18,3,4,1,1,2,4,1,3,3,103,1048,3462
6586,19,2,4,2,2,2,1,1,3,3,103,1048,3462
6587,2,2,2,1,2,2,4,1,3,3,103,1049,3461
6588,3,1,4,1,2,2,2,1,3,3,103,1049,3461
6589,4,1,3,1,1,2,2,1,3,3,103,1049,3461
6590,5,2,4,1,1,1,3,1,3,3,103,1049,3461
6591,6,3,6,2,1,1,6,1,3,3,103,1049,3461
6592,7,1,4,1,1,1,2,1,3,3,103,1049,3461
6593,8,3,4,0,2,1,4,1,3,3,103,1049,3461
6594,9,2,4,1,1,1,3,1,3,3,103,1049,3461
6595,10,2,3,1,1,2,6,1,3,3,103,1049,3461
6596,11,2,3,1,2,2,2,1,3,3,103,1049,3461
6597,12,2,3,1,2,1,3,1,3,3,103,1049,3461
6598,13,2,3,1,2,2,3,2,3,3,103,1049,3461
6599,14,1,2,1,2,2,3,1,3,3,103,1049,3461
6600,15,1,4,1,2,2,1,1,3,3,103,1049,3461
6601,16,3,4,1,1,2,2,1,3,3,103,1049,3461
6602,17,2,5,1,2,2,5,1,3,3,103,1049,3461
6603,18,3,5,1,2,2,11,1,3,3,103,1049,3461
6604,19,2,4,1,1,2,2,1,3,3,103,1049,3461
6605,20,2,4,2,2,2,3,1,3,3,103,1049,3461
6606,1,4,5,1,1,1,5,1,3,3,103,1050,3993
6607,2,1,3,1,2,1,2,1,3,3,103,1050,3993
6608,3,3,4,1,2,2,1,1,3,3,103,1050,3993
6609,6,1,4,1,2,1,1,1,3,3,103,1050,3993
6610,7,3,4,1,2,1,3,1,3,3,103,1050,3993
6611,8,5,8,3,2,1,3,1,3,3,103,1050,3993
6612,9,1,4,1,1,1,3,1,3,3,103,1050,3993
6613,10,2,4,1,1,1,4,1,3,3,103,1050,3993
6614,11,3,5,1,1,1,6,1,3,3,103,1050,3993
6615,12,3,4,1,2,2,3,1,3,3,103,1050,3993
6616,13,1,2,1,2,2,2,1,3,3,103,1050,3993
6617,14,2,3,1,1,1,4,1,3,3,103,1050,3993
6618,15,2,3,1,1,1,3,1,3,3,103,1050,3993
6619,16,2,2,1,1,1,3,1,3,3,103,1050,3993
6620,17,3,3,2,1,1,4,1,3,3,103,1050,3993
6621,18,2,2,1,2,2,5,1,3,3,103,1050,3993
6622,19,1,3,2,1,1,2,1,3,3,103,1050,3993
6623,20,3,5,4,1,1,4,1,3,3,103,1050,3993
6624,1,1,3,1,2,2,1,1,3,3,103,1051,2865
6625,2,1,2,1,1,2,2,1,3,3,103,1051,2865
6626,3,3,4,1,2,2,7,1,3,3,103,1051,2865
6627,4,3,4,1,2,2,3,1,3,3,103,1051,2865
6628,5,1,4,2,2,2,1,1,3,3,103,1051,2865
6629,6,3,4,1,2,1,4,1,3,3,103,1051,2865
6630,7,3,6,1,2,2,4,1,3,3,103,1051,2865
6631,8,4,5,1,2,1,3,1,3,3,103,1051,2865
6632,9,2,5,1,2,1,3,1,3,3,103,1051,2865
6633,10,4,5,2,1,1,6,1,3,3,103,1051,2865
6634,11,1,2,1,2,2,1,1,3,3,103,1051,2865
6635,13,2,3,1,1,2,4,1,3,3,103,1051,2865
6636,14,2,5,1,2,2,2,1,3,3,103,1051,2865
6637,16,3,4,0,2,1,6,1,3,3,103,1051,2865
6638,17,2,6,1,1,2,4,2,3,3,103,1051,2865
6639,18,2,4,0,2,1,3,1,3,3,103,1051,2865
6640,19,1,3,2,2,1,1,1,3,3,103,1051,2865
6641,20,1,3,1,1,1,4,1,3,3,103,1051,2865
6642,1,3,3,1,2,2,4,1,4,3,104,1052,3168
6643,2,2,3,1,1,2,3,1,4,3,104,1052,3168
6644,4,1,5,1,2,2,1,1,4,3,104,1052,3168
6645,5,1,2,1,2,2,5,1,4,3,104,1052,3168
6646,6,2,2,1,1,2,4,1,4,3,104,1052,3168
6647,7,2,3,1,2,2,3,1,4,3,104,1052,3168
6648,8,3,4,2,1,2,5,1,4,3,104,1052,3168
6649,9,2,2,1,2,2,5,1,4,3,104,1052,3168
6650,10,2,3,1,2,1,5,1,4,3,104,1052,3168
6651,11,1,3,1,2,2,2,1,4,3,104,1052,3168
6652,12,3,4,1,2,2,4,1,4,3,104,1052,3168
6653,14,3,3,0,1,2,5,1,4,3,104,1052,3168
6654,15,2,3,1,1,2,4,1,4,3,104,1052,3168
6655,16,1,2,1,2,2,3,1,4,3,104,1052,3168
6656,17,3,4,1,1,2,5,1,4,3,104,1052,3168
6657,19,1,2,0,2,2,1,1,4,3,104,1052,3168
6658,20,3,4,2,1,2,4,1,4,3,104,1052,3168
6659,1,1,3,1,1,2,2,1,4,3,105,1053,9441
6660,2,3,3,1,1,2,3,1,4,3,105,1053,9441
6661,3,5,7,3,2,2,8,2,4,3,105,1053,9441
6662,4,3,4,1,2,1,7,1,4,3,105,1053,9441
6663,5,2,2,0,1,2,5,1,4,3,105,1053,9441
6664,6,4,7,1,1,2,7,1,4,3,105,1053,9441
6665,7,5,7,2,1,1,3,1,4,3,105,1053,9441
6666,8,2,3,2,2,1,3,1,4,3,105,1053,9441
6667,9,3,4,1,1,2,4,1,4,3,105,1053,9441
6668,10,2,8,1,2,2,4,1,4,3,105,1053,9441
6669,11,3,5,1,1,2,6,2,4,3,105,1053,9441
6670,12,3,4,3,1,1,4,1,4,3,105,1053,9441
6671,13,4,5,2,1,1,6,1,4,3,105,1053,9441
6672,14,3,4,4,1,1,3,1,4,3,105,1053,9441
6673,15,4,6,5,1,1,7,1,4,3,105,1053,9441
6674,16,1,6,2,1,1,1,1,4,3,105,1053,9441
6675,17,1,3,1,2,2,3,1,4,3,105,1053,9441
6676,18,2,5,2,1,1,3,1,4,3,105,1053,9441
6677,20,3,5,3,1,1,4,1,4,3,105,1053,9441
6678,21,3,5,1,2,2,4,1,4,3,105,1053,9441
6679,22,5,7,3,1,1,3,1,4,3,105,1053,9441
6680,1,2,3,1,2,2,2,1,4,3,104,1054,2865
6681,2,1,2,1,1,2,2,1,4,3,104,1054,2865
6682,3,3,4,1,1,2,2,1,4,3,104,1054,2865
6683,4,1,4,1,2,2,1,1,4,3,104,1054,2865
6684,5,3,5,0,2,1,9,1,4,3,104,1054,2865
6685,6,4,5,1,1,2,2,1,4,3,104,1054,2865
6686,7,2,3,0,2,2,3,1,4,3,104,1054,2865
6687,9,2,4,1,1,2,2,1,4,3,104,1054,2865
6688,10,2,5,1,1,2,5,1,4,3,104,1054,2865
6689,12,2,4,1,2,2,3,1,4,3,104,1054,2865
6690,13,4,5,0,1,1,5,1,4,3,104,1054,2865
6691,14,1,6,1,1,2,1,1,4,3,104,1054,2865
6692,17,2,3,1,1,2,5,1,4,3,104,1054,2865
6693,18,2,3,0,2,2,4,1,4,3,104,1054,2865
6694,19,3,4,1,1,2,6,1,4,3,104,1054,2865
6695,1,1,3,1,2,2,1,1,4,3,104,1055,3693
6696,2,2,3,1,2,1,4,1,4,3,104,1055,3693
6697,3,2,5,0,1,2,2,1,4,3,104,1055,3693
6698,4,1,3,0,2,2,1,1,4,3,104,1055,3693
6699,5,3,4,0,2,1,4,1,4,3,104,1055,3693
6700,6,2,3,1,2,1,1,1,4,3,104,1055,3693
6701,7,1,2,0,1,2,3,1,4,3,104,1055,3693
6702,8,3,4,1,1,1,3,1,4,3,104,1055,3693
6703,10,2,3,1,1,2,2,1,4,3,104,1055,3693
6704,11,2,4,0,2,1,3,1,4,3,104,1055,3693
6705,12,2,2,1,2,1,5,1,4,3,104,1055,3693
6706,13,1,2,1,2,2,2,1,4,3,104,1055,3693
6707,15,3,3,1,1,2,3,1,4,3,104,1055,3693
6708,16,1,4,2,1,2,1,1,4,3,104,1055,3693
6709,17,1,2,1,1,2,5,1,4,3,104,1055,3693
6710,18,1,2,0,2,2,3,1,4,3,104,1055,3693
6711,19,1,3,0,2,1,2,1,4,3,104,1055,3693
6712,20,1,1,0,2,2,2,1,4,3,104,1055,3693
6713,1,2,3,1,2,2,2,1,4,3,105,1056,4407
6714,2,3,6,1,1,1,4,1,4,3,105,1056,4407
6715,3,2,4,1,2,2,4,1,4,3,105,1056,4407
6716,4,2,3,2,2,1,3,1,4,3,105,1056,4407
6717,6,2,6,2,2,2,2,1,4,3,105,1056,4407
6718,7,3,6,1,2,2,3,1,4,3,105,1056,4407
6719,8,2,4,2,1,1,7,1,4,3,105,1056,4407
6720,9,3,5,1,1,1,3,1,4,3,105,1056,4407
6721,10,2,3,1,1,1,2,1,4,3,105,1056,4407
6722,11,3,5,1,2,1,10,1,4,3,105,1056,4407
6723,12,2,6,2,2,2,6,2,4,3,105,1056,4407
6724,13,4,6,1,1,1,6,1,4,3,105,1056,4407
6725,14,2,4,1,2,2,3,1,4,3,105,1056,4407
6726,15,1,2,1,2,2,2,1,4,3,105,1056,4407
6727,16,3,4,0,1,1,3,1,4,3,105,1056,4407
6728,17,2,4,1,1,1,5,1,4,3,105,1056,4407
6729,18,2,3,1,2,2,6,1,4,3,105,1056,4407
6730,19,3,5,1,2,1,6,1,4,3,105,1056,4407
6731,20,2,3,1,2,2,4,1,4,3,105,1056,4407
6732,1,1,3,0,1,1,2,1,1,5,113,1057,1673
6733,2,2,3,1,2,1,3,1,1,5,113,1057,1673
6734,4,1,1,0,1,2,4,1,1,5,113,1057,1673
6735,5,1,1,0,2,1,2,1,1,5,113,1057,1673
6736,1,1,4,1,2,2,1,1,1,5,113,1058,1182
6737,2,1,1,0,2,2,1,1,1,5,113,1058,1182
6738,3,1,2,1,2,1,4,1,1,5,113,1058,1182
6739,5,2,4,1,2,1,3,1,1,5,113,1058,1182
6740,2,2,4,1,1,1,2,1,1,5,113,1059,817
6741,3,3,6,1,1,1,2,1,1,5,113,1059,817
6742,4,3,5,1,1,1,4,1,1,5,113,1059,817
6743,5,3,6,2,2,1,3,1,1,5,113,1059,817
6744,2,3,4,1,1,1,3,1,1,5,114,1060,1487
6745,3,2,3,1,1,1,2,1,1,5,114,1060,1487
6746,5,3,5,2,2,1,3,1,1,5,114,1060,1487
6747,1,1,1,0,2,2,1,1,1,5,113,1061,1345
6748,2,1,2,1,2,1,4,1,1,5,113,1061,1345
6749,3,3,4,1,2,1,6,1,1,5,113,1061,1345
6750,4,1,3,1,2,1,2,1,1,5,113,1061,1345
6751,5,1,3,1,2,1,2,1,1,5,113,1061,1345
6752,1,2,4,1,2,1,4,1,1,5,113,1062,1195
6753,3,3,5,1,2,1,6,1,1,5,113,1062,1195
6754,4,1,3,1,2,1,2,1,1,5,113,1062,1195
6755,5,2,4,2,1,1,4,1,1,5,113,1062,1195
6756,1,1,5,1,2,2,2,1,1,5,113,1063,1393
6757,2,2,3,1,1,1,3,1,1,5,113,1063,1393
6758,3,3,4,1,2,1,2,1,1,5,113,1063,1393
6759,4,3,5,2,2,1,5,1,1,5,113,1063,1393
6760,5,4,6,1,1,1,7,1,1,5,113,1063,1393
6761,1,3,6,2,1,1,3,1,1,5,114,1064,1506
6762,2,3,4,4,1,1,4,1,1,5,114,1064,1506
6763,3,1,3,1,1,1,2,1,1,5,114,1064,1506
6764,4,3,5,2,1,1,3,1,1,5,114,1064,1506
6765,5,2,3,1,2,1,3,1,1,5,114,1064,1506
6766,2,2,4,4,1,1,2,1,1,5,114,1065,1140
6767,3,2,4,2,2,2,2,1,1,5,114,1065,1140
6768,4,4,8,5,1,1,5,1,1,5,114,1065,1140
6769,5,2,3,2,1,1,3,1,1,5,114,1065,1140
6770,1,2,3,1,1,1,3,1,1,5,113,1066,1300
6771,2,1,1,1,2,2,1,1,1,5,113,1066,1300
6772,3,2,4,0,2,2,4,1,1,5,113,1066,1300
6773,4,4,6,2,2,1,6,1,1,5,113,1066,1300
6774,5,3,6,2,1,1,4,1,1,5,113,1066,1300
6775,2,3,6,3,1,1,4,1,1,5,114,1067,1188
6776,3,2,6,1,1,1,3,1,1,5,114,1067,1188
6777,4,4,5,2,2,1,4,1,1,5,114,1067,1188
6778,1,1,1,1,1,1,5,1,1,5,114,1068,1006
6779,2,2,4,1,1,1,3,1,1,5,114,1068,1006
6780,3,1,2,0,2,2,3,1,1,5,114,1068,1006
6781,1,1,1,1,2,2,2,1,1,5,113,1069,1301
6782,3,2,5,1,1,1,2,1,1,5,113,1069,1301
6783,5,1,3,1,2,2,1,1,1,5,113,1069,1301
6784,2,3,5,3,1,1,4,1,1,5,113,1070,1281
6785,3,4,6,3,1,1,7,1,1,5,113,1070,1281
6786,4,1,1,1,2,2,3,1,1,5,113,1070,1281
6787,5,4,6,1,2,1,8,1,1,5,113,1070,1281
6788,1,1,5,1,2,1,1,1,1,5,113,1071,1138
6789,3,1,2,1,2,2,1,1,1,5,113,1071,1138
6790,4,2,5,1,1,1,7,1,1,5,113,1071,1138
6791,5,1,6,2,2,1,2,1,1,5,113,1071,1138
6792,1,3,5,1,2,1,7,1,1,5,113,1072,1133
6793,2,2,4,2,1,1,6,1,1,5,113,1072,1133
6794,3,4,7,3,2,1,3,1,1,5,113,1072,1133
6795,4,3,4,2,1,1,4,1,1,5,113,1072,1133
6796,5,1,3,3,2,1,3,1,1,5,113,1072,1133
6797,1,1,3,1,2,2,1,1,1,5,113,1073,1084
6798,2,2,4,1,2,2,4,1,1,5,113,1073,1084
6799,3,4,5,2,2,2,4,1,1,5,113,1073,1084
6800,4,1,3,1,2,2,1,1,1,5,113,1073,1084
6801,5,1,3,1,2,1,3,1,1,5,113,1073,1084
6802,1,2,3,2,2,1,4,1,1,5,115,1074,1803
6803,3,3,6,4,2,1,4,1,1,5,115,1074,1803
6804,4,1,4,1,1,1,1,1,1,5,115,1074,1803
6805,5,2,5,2,1,1,1,1,1,5,115,1074,1803
6806,1,1,3,1,2,1,1,1,1,5,114,1075,1335
6807,2,3,5,2,1,1,7,1,1,5,114,1075,1335
6808,3,3,4,2,1,1,2,1,1,5,114,1075,1335
6809,4,2,4,2,2,1,2,1,1,5,114,1075,1335
6810,5,1,3,1,2,2,1,1,1,5,114,1075,1335
6811,1,4,5,3,1,1,6,1,1,5,113,1076,1239
6812,2,2,3,1,2,2,4,1,1,5,113,1076,1239
6813,3,2,3,1,2,1,5,1,1,5,113,1076,1239
6814,4,2,4,2,2,1,3,1,1,5,113,1076,1239
6815,5,2,3,0,2,2,3,1,1,5,113,1076,1239
6816,1,2,3,2,1,1,2,1,1,5,114,1077,1234
6817,3,3,7,2,1,1,4,1,1,5,114,1077,1234
6818,4,3,6,2,2,1,4,1,1,5,114,1077,1234
6819,5,3,5,1,2,1,4,1,1,5,114,1077,1234
6820,1,4,7,2,2,1,1,1,1,5,114,1078,1391
6821,3,1,3,1,2,1,3,1,1,5,114,1078,1391
6822,4,3,5,1,1,1,3,1,1,5,114,1078,1391
6823,5,3,3,1,2,1,5,1,1,5,114,1078,1391
6824,2,2,4,1,1,1,4,1,1,5,114,1079,1090
6825,3,3,5,2,2,1,3,1,1,5,114,1079,1090
6826,4,2,4,2,1,1,2,1,1,5,114,1079,1090
6827,5,3,5,2,1,1,8,1,1,5,114,1079,1090
6828,1,3,4,0,2,2,5,1,1,5,113,1080,1344
6829,2,3,7,1,2,1,5,1,1,5,113,1080,1344
6830,3,3,4,1,2,1,4,1,1,5,113,1080,1344
6831,4,1,3,1,2,2,1,1,1,5,113,1080,1344
6832,5,3,4,1,2,2,1,1,1,5,113,1080,1344
6833,1,3,7,2,1,1,4,1,1,5,113,1081,2272
6834,2,3,4,3,1,1,5,1,1,5,113,1081,2272
6835,3,3,3,1,2,1,4,1,1,5,113,1081,2272
6836,4,3,4,1,1,2,2,1,1,5,113,1081,2272
6837,5,2,3,2,1,1,3,1,1,5,113,1081,2272
6838,1,3,5,1,1,1,5,1,1,5,114,1082,1492
6839,2,3,5,1,1,1,4,1,1,5,114,1082,1492
6840,3,3,5,1,2,1,4,1,1,5,114,1082,1492
6841,4,3,5,1,2,1,1,1,1,5,114,1082,1492
6842,5,1,4,1,2,2,2,1,1,5,114,1082,1492
6843,1,3,5,2,1,1,5,1,1,5,113,1083,1609
6844,2,1,1,1,2,2,1,1,1,5,113,1083,1609
6845,3,3,6,2,2,1,2,1,1,5,113,1083,1609
6846,4,2,3,0,1,1,5,1,1,5,113,1083,1609
6847,5,2,4,1,2,1,6,1,1,5,113,1083,1609
6848,1,3,4,1,2,2,6,1,1,5,113,1084,2186
6849,2,1,2,1,2,1,3,1,1,5,113,1084,2186
6850,3,2,2,0,1,1,8,1,1,5,113,1084,2186
6851,4,4,5,1,1,1,14,1,1,5,113,1084,2186
6852,1,1,3,2,1,1,2,1,1,5,114,1085,1253
6853,2,3,5,2,1,1,4,1,1,5,114,1085,1253
6854,3,3,7,3,1,1,4,1,1,5,114,1085,1253
6855,4,3,4,0,2,1,1,1,1,5,114,1085,1253
6856,5,1,3,1,2,2,2,1,1,5,114,1085,1253
6857,2,4,7,2,1,1,4,1,1,5,115,1086,1941
6858,4,3,6,2,1,1,4,1,1,5,115,1086,1941
6859,5,3,4,1,1,1,2,1,1,5,115,1086,1941
6860,1,3,7,2,1,1,2,1,1,5,115,1087,2298
6861,3,3,5,1,2,1,5,1,1,5,115,1087,2298
6862,5,2,8,2,2,1,3,1,1,5,115,1087,2298
6863,1,2,3,1,2,1,1,1,1,5,114,1088,1583
6864,2,2,4,2,2,2,1,1,1,5,114,1088,1583
6865,3,2,5,2,1,1,3,1,1,5,114,1088,1583
6866,4,2,4,1,2,1,3,1,1,5,114,1088,1583
6867,5,1,1,3,1,2,1,1,1,5,114,1088,1583
6868,1,1,1,0,2,2,5,1,2,5,116,1089,1795
6869,2,1,1,0,2,1,5,1,2,5,116,1089,1795
6870,3,2,4,1,2,1,4,1,2,5,116,1089,1795
6871,4,2,5,1,2,1,3,1,2,5,116,1089,1795
6872,5,3,3,1,2,1,4,1,2,5,116,1089,1795
6873,2,1,3,1,2,2,4,1,2,5,116,1090,1954
6874,3,3,5,1,1,1,4,1,2,5,116,1090,1954
6875,4,3,4,1,1,1,3,1,2,5,116,1090,1954
6876,5,1,2,1,2,1,4,1,2,5,116,1090,1954
6877,2,3,4,1,1,1,7,1,2,5,117,1091,1834
6878,4,1,4,2,1,1,2,1,2,5,117,1091,1834
